stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2002,2,1,9.7,4.2,7.2
352200375,WARSZAWA,2002,2,2,12.4,5.7,8.7
352200375,WARSZAWA,2002,2,3,13.4,0.4,5.8
352200375,WARSZAWA,2002,2,4,11.9,-1.6,5.5
352200375,WARSZAWA,2002,2,5,12.2,-2.9,4.6
352200375,WARSZAWA,2002,2,6,10.5,-0.4,5.2
352200375,WARSZAWA,2002,2,7,9.0,2.6,6.4
352200375,WARSZAWA,2002,2,8,6.5,4.0,5.1
352200375,WARSZAWA,2002,2,9,8.9,4.9,7.1
352200375,WARSZAWA,2002,2,10,9.5,4.1,6.9
352200375,WARSZAWA,2002,2,11,7.3,3.5,6.2
352200375,WARSZAWA,2002,2,12,10.5,5.0,8.0
352200375,WARSZAWA,2002,2,13,8.3,1.9,3.8
352200375,WARSZAWA,2002,2,14,2.5,-1.5,-0.2
352200375,WARSZAWA,2002,2,15,3.1,-4.0,-0.8
352200375,WARSZAWA,2002,2,16,4.6,-3.1,0.0
352200375,WARSZAWA,2002,2,17,10.5,-6.1,1.4
352200375,WARSZAWA,2002,2,18,8.0,-0.9,3.8
352200375,WARSZAWA,2002,2,19,6.5,2.3,3.5
352200375,WARSZAWA,2002,2,20,3.9,-1.4,0.6
352200375,WARSZAWA,2002,2,21,5.8,-4.3,1.2
352200375,WARSZAWA,2002,2,22,-0.8,-7.4,-3.2
352200375,WARSZAWA,2002,2,23,5.4,-1.1,2.4
352200375,WARSZAWA,2002,2,24,2.9,-0.3,0.5
352200375,WARSZAWA,2002,2,25,1.0,-1.9,-0.8
352200375,WARSZAWA,2002,2,26,5.8,-5.5,0.6
352200375,WARSZAWA,2002,2,27,10.6,5.1,7.0
352200375,WARSZAWA,2002,2,28,7.0,1.1,3.8
