stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2002,6,1,17.0,10.0,12.0
352200375,WARSZAWA,2002,6,2,15.1,10.7,13.0
352200375,WARSZAWA,2002,6,3,24.0,12.2,18.1
352200375,WARSZAWA,2002,6,4,24.9,12.1,19.4
352200375,WARSZAWA,2002,6,5,25.1,10.6,20.0
352200375,WARSZAWA,2002,6,6,23.7,13.2,19.0
352200375,WARSZAWA,2002,6,7,20.4,12.2,14.1
352200375,WARSZAWA,2002,6,8,15.3,11.0,13.0
352200375,WARSZAWA,2002,6,9,17.7,12.9,14.9
352200375,WARSZAWA,2002,6,10,22.1,12.0,17.0
352200375,WARSZAWA,2002,6,11,18.7,14.4,14.9
352200375,WARSZAWA,2002,6,12,22.6,6.7,16.3
352200375,WARSZAWA,2002,6,13,24.5,13.6,19.0
352200375,WARSZAWA,2002,6,14,20.6,12.1,15.2
352200375,WARSZAWA,2002,6,15,23.7,11.3,18.2
352200375,WARSZAWA,2002,6,16,22.6,16.2,18.7
352200375,WARSZAWA,2002,6,17,23.3,13.2,18.0
352200375,WARSZAWA,2002,6,18,28.0,13.4,21.2
352200375,WARSZAWA,2002,6,19,30.2,14.6,23.1
352200375,WARSZAWA,2002,6,20,30.4,15.5,24.1
352200375,WARSZAWA,2002,6,21,27.4,18.2,22.9
352200375,WARSZAWA,2002,6,22,25.3,16.6,20.5
352200375,WARSZAWA,2002,6,23,29.5,13.5,21.0
352200375,WARSZAWA,2002,6,24,22.2,9.5,15.3
352200375,WARSZAWA,2002,6,25,22.0,9.7,16.7
352200375,WARSZAWA,2002,6,26,23.3,9.5,17.3
352200375,WARSZAWA,2002,6,27,26.4,12.5,19.5
352200375,WARSZAWA,2002,6,28,18.7,14.0,16.0
352200375,WARSZAWA,2002,6,29,17.3,10.8,13.7
352200375,WARSZAWA,2002,6,30,20.3,10.6,15.7
