stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2002,11,1,6.8,-0.2,4.6
352200375,WARSZAWA,2002,11,2,7.1,1.5,3.7
352200375,WARSZAWA,2002,11,3,3.4,-0.1,1.6
352200375,WARSZAWA,2002,11,4,2.4,-1.2,0.9
352200375,WARSZAWA,2002,11,5,1.3,-3.1,-1.4
352200375,WARSZAWA,2002,11,6,2.3,-5.1,-1.7
352200375,WARSZAWA,2002,11,7,0.0,-5.4,-2.6
352200375,WARSZAWA,2002,11,8,3.5,-1.8,1.0
352200375,WARSZAWA,2002,11,9,4.0,1.0,2.5
352200375,WARSZAWA,2002,11,10,3.2,0.3,1.9
352200375,WARSZAWA,2002,11,11,3.1,0.9,1.8
352200375,WARSZAWA,2002,11,12,1.3,-1.5,-0.5
352200375,WARSZAWA,2002,11,13,10.0,-1.2,4.3
352200375,WARSZAWA,2002,11,14,10.4,0.9,5.7
352200375,WARSZAWA,2002,11,15,12.8,5.6,9.7
352200375,WARSZAWA,2002,11,16,15.4,5.9,11.1
352200375,WARSZAWA,2002,11,17,15.7,11.1,13.5
352200375,WARSZAWA,2002,11,18,12.2,1.2,6.4
352200375,WARSZAWA,2002,11,19,8.3,5.5,6.6
352200375,WARSZAWA,2002,11,20,6.4,-0.3,2.9
352200375,WARSZAWA,2002,11,21,3.4,-2.0,1.0
352200375,WARSZAWA,2002,11,22,9.5,1.5,6.2
352200375,WARSZAWA,2002,11,23,9.0,4.9,6.9
352200375,WARSZAWA,2002,11,24,8.5,4.3,5.4
352200375,WARSZAWA,2002,11,25,9.9,0.3,5.5
352200375,WARSZAWA,2002,11,26,10.7,5.0,8.1
352200375,WARSZAWA,2002,11,27,9.9,5.0,6.9
352200375,WARSZAWA,2002,11,28,5.6,3.8,4.9
352200375,WARSZAWA,2002,11,29,5.5,4.1,4.5
352200375,WARSZAWA,2002,11,30,4.4,-0.5,1.3
