stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2008,6,1,25.8,12.1,20.0
352200375,WARSZAWA,2008,6,2,25.3,12.6,19.5
352200375,WARSZAWA,2008,6,3,27.3,11.4,20.5
352200375,WARSZAWA,2008,6,4,23.1,14.7,18.2
352200375,WARSZAWA,2008,6,5,21.8,10.4,17.0
352200375,WARSZAWA,2008,6,6,24.9,12.6,19.3
352200375,WARSZAWA,2008,6,7,27.0,13.5,20.6
352200375,WARSZAWA,2008,6,8,28.0,14.3,21.3
352200375,WARSZAWA,2008,6,9,29.1,12.6,21.6
352200375,WARSZAWA,2008,6,10,28.2,12.6,21.6
352200375,WARSZAWA,2008,6,11,25.5,12.2,19.6
352200375,WARSZAWA,2008,6,12,20.4,13.8,17.0
352200375,WARSZAWA,2008,6,13,23.4,8.7,16.4
352200375,WARSZAWA,2008,6,14,19.5,10.3,14.8
352200375,WARSZAWA,2008,6,15,21.1,6.7,14.9
352200375,WARSZAWA,2008,6,16,23.3,7.3,15.9
352200375,WARSZAWA,2008,6,17,21.5,12.6,16.0
352200375,WARSZAWA,2008,6,18,24.2,8.6,18.2
352200375,WARSZAWA,2008,6,19,25.6,12.8,19.8
352200375,WARSZAWA,2008,6,20,26.8,13.5,19.8
352200375,WARSZAWA,2008,6,21,23.4,11.3,16.9
352200375,WARSZAWA,2008,6,22,25.9,6.9,18.6
352200375,WARSZAWA,2008,6,23,28.8,16.9,22.3
352200375,WARSZAWA,2008,6,24,25.2,11.8,18.0
352200375,WARSZAWA,2008,6,25,25.1,9.7,18.3
352200375,WARSZAWA,2008,6,26,27.5,19.2,22.5
352200375,WARSZAWA,2008,6,27,27.1,11.9,19.2
352200375,WARSZAWA,2008,6,28,22.1,14.1,17.1
352200375,WARSZAWA,2008,6,29,24.2,14.9,19.4
352200375,WARSZAWA,2008,6,30,28.5,12.5,21.3
