stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2018,2,1,5.3,2.8,4.2
352200375,WARSZAWA,2018,2,2,4.7,0.8,1.6
352200375,WARSZAWA,2018,2,3,1.9,-2.6,-0.5
352200375,WARSZAWA,2018,2,4,0.9,-2.6,-0.8
352200375,WARSZAWA,2018,2,5,-0.2,-6.6,-3.5
352200375,WARSZAWA,2018,2,6,-2.1,-6.3,-4.9
352200375,WARSZAWA,2018,2,7,0.5,-9.4,-4.5
352200375,WARSZAWA,2018,2,8,-0.4,-2.5,-1.6
352200375,WARSZAWA,2018,2,9,-1.4,-3.7,-3.0
352200375,WARSZAWA,2018,2,10,-2.0,-4.7,-3.6
352200375,WARSZAWA,2018,2,11,0.0,-5.0,-2.1
352200375,WARSZAWA,2018,2,12,2.1,-1.7,-0.2
352200375,WARSZAWA,2018,2,13,3.1,-4.9,-0.3
352200375,WARSZAWA,2018,2,14,1.2,-0.9,-0.3
352200375,WARSZAWA,2018,2,15,-0.6,-4.2,-2.9
352200375,WARSZAWA,2018,2,16,2.0,-2.7,-0.2
352200375,WARSZAWA,2018,2,17,2.1,-0.6,0.8
352200375,WARSZAWA,2018,2,18,2.2,-1.7,0.1
352200375,WARSZAWA,2018,2,19,2.1,-1.6,0.3
352200375,WARSZAWA,2018,2,20,2.8,-5.6,-1.0
352200375,WARSZAWA,2018,2,21,0.6,-5.3,-2.7
352200375,WARSZAWA,2018,2,22,-2.3,-8.4,-5.8
352200375,WARSZAWA,2018,2,23,-2.2,-8.2,-6.1
352200375,WARSZAWA,2018,2,24,-5.4,-10.2,-7.6
352200375,WARSZAWA,2018,2,25,-7.6,-15.2,-10.9
352200375,WARSZAWA,2018,2,26,-9.7,-11.7,-11.0
352200375,WARSZAWA,2018,2,27,-8.5,-15.3,-11.8
352200375,WARSZAWA,2018,2,28,-6.8,-13.5,-11.0
