stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2016,12,1,2.8,0.2,1.5
352200375,WARSZAWA,2016,12,2,1.8,-0.5,0.7
352200375,WARSZAWA,2016,12,3,1.8,-0.5,0.9
352200375,WARSZAWA,2016,12,4,1.1,-0.4,0.2
352200375,WARSZAWA,2016,12,5,2.3,-1.7,-0.4
352200375,WARSZAWA,2016,12,6,1.9,-0.8,0.4
352200375,WARSZAWA,2016,12,7,0.3,-5.2,-1.7
352200375,WARSZAWA,2016,12,8,8.5,-2.3,5.7
352200375,WARSZAWA,2016,12,9,8.3,5.3,6.6
352200375,WARSZAWA,2016,12,10,9.3,7.0,8.2
352200375,WARSZAWA,2016,12,11,9.1,4.1,6.6
352200375,WARSZAWA,2016,12,12,5.6,-4.8,-0.6
352200375,WARSZAWA,2016,12,13,-0.9,-6.7,-4.0
352200375,WARSZAWA,2016,12,14,2.3,-4.8,1.5
352200375,WARSZAWA,2016,12,15,2.4,0.4,0.8
352200375,WARSZAWA,2016,12,16,1.4,-6.2,-2.9
352200375,WARSZAWA,2016,12,17,-1.4,-6.1,-2.3
352200375,WARSZAWA,2016,12,18,0.0,-3.2,-1.4
352200375,WARSZAWA,2016,12,19,1.6,-0.3,0.6
352200375,WARSZAWA,2016,12,20,2.3,0.6,1.3
352200375,WARSZAWA,2016,12,21,1.5,-1.7,-0.1
352200375,WARSZAWA,2016,12,22,0.5,-5.6,-2.4
352200375,WARSZAWA,2016,12,23,1.5,-4.8,-0.3
352200375,WARSZAWA,2016,12,24,2.1,0.2,1.4
352200375,WARSZAWA,2016,12,25,4.1,2.1,3.5
352200375,WARSZAWA,2016,12,26,9.9,3.2,7.7
352200375,WARSZAWA,2016,12,27,6.9,2.8,3.7
352200375,WARSZAWA,2016,12,28,3.9,0.2,1.8
352200375,WARSZAWA,2016,12,29,2.2,-2.7,-0.6
352200375,WARSZAWA,2016,12,30,3.1,-1.4,0.9
352200375,WARSZAWA,2016,12,31,3.8,-1.4,0.8
