stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2016,4,1,9.5,3.1,5.5
352200375,WARSZAWA,2016,4,2,12.3,-0.9,6.2
352200375,WARSZAWA,2016,4,3,16.4,0.7,9.2
352200375,WARSZAWA,2016,4,4,21.1,5.9,13.5
352200375,WARSZAWA,2016,4,5,23.7,8.7,16.2
352200375,WARSZAWA,2016,4,6,19.0,9.8,12.4
352200375,WARSZAWA,2016,4,7,18.4,3.6,12.6
352200375,WARSZAWA,2016,4,8,16.2,7.6,10.4
352200375,WARSZAWA,2016,4,9,12.1,7.0,9.8
352200375,WARSZAWA,2016,4,10,10.8,7.1,8.6
352200375,WARSZAWA,2016,4,11,14.6,7.2,10.8
352200375,WARSZAWA,2016,4,12,16.4,8.7,11.9
352200375,WARSZAWA,2016,4,13,16.8,11.0,12.7
352200375,WARSZAWA,2016,4,14,13.3,6.7,10.0
352200375,WARSZAWA,2016,4,15,14.1,2.3,9.1
352200375,WARSZAWA,2016,4,16,18.2,6.5,12.4
352200375,WARSZAWA,2016,4,17,22.3,6.5,13.5
352200375,WARSZAWA,2016,4,18,13.1,7.8,10.1
352200375,WARSZAWA,2016,4,19,12.2,5.2,8.6
352200375,WARSZAWA,2016,4,20,12.7,4.1,7.0
352200375,WARSZAWA,2016,4,21,14.9,0.4,9.1
352200375,WARSZAWA,2016,4,22,13.1,5.2,8.8
352200375,WARSZAWA,2016,4,23,14.1,2.6,9.0
352200375,WARSZAWA,2016,4,24,11.7,3.6,7.1
352200375,WARSZAWA,2016,4,25,9.8,2.1,6.1
352200375,WARSZAWA,2016,4,26,13.4,1.0,8.3
352200375,WARSZAWA,2016,4,27,11.4,5.4,6.4
352200375,WARSZAWA,2016,4,28,12.8,3.2,7.5
352200375,WARSZAWA,2016,4,29,14.7,4.2,9.0
352200375,WARSZAWA,2016,4,30,12.1,4.3,8.7
