stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2013,4,1,1.5,-0.6,-0.1
352200375,WARSZAWA,2013,4,2,4.1,-1.8,0.1
352200375,WARSZAWA,2013,4,3,1.1,-0.8,-0.3
352200375,WARSZAWA,2013,4,4,1.3,-0.3,0.5
352200375,WARSZAWA,2013,4,5,2.2,0.0,1.0
352200375,WARSZAWA,2013,4,6,1.8,0.5,1.0
352200375,WARSZAWA,2013,4,7,6.0,-2.4,1.4
352200375,WARSZAWA,2013,4,8,8.1,-3.2,2.6
352200375,WARSZAWA,2013,4,9,5.8,-1.1,2.1
352200375,WARSZAWA,2013,4,10,5.5,1.3,3.4
352200375,WARSZAWA,2013,4,11,14.5,1.7,7.3
352200375,WARSZAWA,2013,4,12,14.1,6.9,10.4
352200375,WARSZAWA,2013,4,13,15.7,5.6,10.4
352200375,WARSZAWA,2013,4,14,9.7,5.5,6.7
352200375,WARSZAWA,2013,4,15,12.5,1.6,7.1
352200375,WARSZAWA,2013,4,16,19.3,1.9,10.9
352200375,WARSZAWA,2013,4,17,20.1,5.8,12.7
352200375,WARSZAWA,2013,4,18,23.5,7.3,16.0
352200375,WARSZAWA,2013,4,19,19.3,10.2,11.8
352200375,WARSZAWA,2013,4,20,11.9,9.3,9.8
352200375,WARSZAWA,2013,4,21,14.0,2.6,8.7
352200375,WARSZAWA,2013,4,22,18.3,2.3,11.3
352200375,WARSZAWA,2013,4,23,20.8,4.5,14.0
352200375,WARSZAWA,2013,4,24,17.1,8.9,12.7
352200375,WARSZAWA,2013,4,25,18.2,5.2,13.4
352200375,WARSZAWA,2013,4,26,25.9,5.1,16.6
352200375,WARSZAWA,2013,4,27,20.5,12.0,15.5
352200375,WARSZAWA,2013,4,28,12.0,7.7,8.6
352200375,WARSZAWA,2013,4,29,16.9,2.8,10.6
352200375,WARSZAWA,2013,4,30,15.7,9.7,12.9
