stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2013,2,1,5.7,2.4,3.6
352200375,WARSZAWA,2013,2,2,3.5,0.5,1.6
352200375,WARSZAWA,2013,2,3,2.1,-1.2,0.4
352200375,WARSZAWA,2013,2,4,1.9,-2.1,0.3
352200375,WARSZAWA,2013,2,5,6.4,0.7,3.3
352200375,WARSZAWA,2013,2,6,3.5,-0.7,0.7
352200375,WARSZAWA,2013,2,7,0.1,-1.9,-1.0
352200375,WARSZAWA,2013,2,8,-0.4,-3.6,-1.8
352200375,WARSZAWA,2013,2,9,-3.2,-6.5,-4.5
352200375,WARSZAWA,2013,2,10,-0.6,-4.1,-2.3
352200375,WARSZAWA,2013,2,11,-0.7,-2.8,-1.7
352200375,WARSZAWA,2013,2,12,-0.3,-7.4,-3.0
352200375,WARSZAWA,2013,2,13,1.2,-2.9,-0.3
352200375,WARSZAWA,2013,2,14,1.3,0.3,0.8
352200375,WARSZAWA,2013,2,15,1.8,-0.1,0.7
352200375,WARSZAWA,2013,2,16,0.7,-1.4,-1.0
352200375,WARSZAWA,2013,2,17,-1.4,-4.5,-3.8
352200375,WARSZAWA,2013,2,18,-2.0,-4.8,-3.2
352200375,WARSZAWA,2013,2,19,0.3,-3.4,-1.3
352200375,WARSZAWA,2013,2,20,-0.2,-3.2,-2.5
352200375,WARSZAWA,2013,2,21,-2.9,-4.4,-3.8
352200375,WARSZAWA,2013,2,22,-1.7,-8.9,-3.9
352200375,WARSZAWA,2013,2,23,1.7,-2.8,0.4
352200375,WARSZAWA,2013,2,24,1.8,1.3,1.5
352200375,WARSZAWA,2013,2,25,2.4,0.9,1.7
352200375,WARSZAWA,2013,2,26,4.6,1.3,2.6
352200375,WARSZAWA,2013,2,27,6.1,0.9,3.1
352200375,WARSZAWA,2013,2,28,3.5,-0.5,1.3
