stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2011,12,1,5.0,0.5,2.0
352200375,WARSZAWA,2011,12,2,10.0,2.3,6.8
352200375,WARSZAWA,2011,12,3,8.8,3.2,4.9
352200375,WARSZAWA,2011,12,4,9.0,3.2,6.9
352200375,WARSZAWA,2011,12,5,7.3,2.7,4.4
352200375,WARSZAWA,2011,12,6,3.7,0.3,2.0
352200375,WARSZAWA,2011,12,7,3.9,0.3,1.7
352200375,WARSZAWA,2011,12,8,3.4,0.4,1.6
352200375,WARSZAWA,2011,12,9,5.7,-1.8,2.3
352200375,WARSZAWA,2011,12,10,4.0,1.7,2.4
352200375,WARSZAWA,2011,12,11,3.7,-1.9,0.9
352200375,WARSZAWA,2011,12,12,2.4,-4.0,-0.1
352200375,WARSZAWA,2011,12,13,6.2,0.0,3.5
352200375,WARSZAWA,2011,12,14,8.0,3.1,6.1
352200375,WARSZAWA,2011,12,15,7.0,1.5,4.0
352200375,WARSZAWA,2011,12,16,5.6,-2.4,2.3
352200375,WARSZAWA,2011,12,17,5.8,3.4,4.4
352200375,WARSZAWA,2011,12,18,4.4,1.4,3.0
352200375,WARSZAWA,2011,12,19,4.3,-1.8,1.3
352200375,WARSZAWA,2011,12,20,1.7,-7.5,-2.9
352200375,WARSZAWA,2011,12,21,-0.6,-3.2,-2.4
352200375,WARSZAWA,2011,12,22,-1.7,-7.3,-4.3
352200375,WARSZAWA,2011,12,23,0.7,-6.5,-1.4
352200375,WARSZAWA,2011,12,24,3.4,0.2,2.2
352200375,WARSZAWA,2011,12,25,5.0,2.2,3.3
352200375,WARSZAWA,2011,12,26,8.5,3.2,6.9
352200375,WARSZAWA,2011,12,27,9.2,8.1,8.5
352200375,WARSZAWA,2011,12,28,8.3,-0.7,4.8
352200375,WARSZAWA,2011,12,29,6.5,4.0,4.4
352200375,WARSZAWA,2011,12,30,4.9,0.0,1.6
352200375,WARSZAWA,2011,12,31,2.5,0.0,0.4
