stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2011,8,1,24.5,16.0,19.4
352200375,WARSZAWA,2011,8,2,24.6,15.5,19.7
352200375,WARSZAWA,2011,8,3,23.2,12.4,18.1
352200375,WARSZAWA,2011,8,4,24.0,12.4,18.7
352200375,WARSZAWA,2011,8,5,24.4,12.3,19.1
352200375,WARSZAWA,2011,8,6,27.0,14.5,19.1
352200375,WARSZAWA,2011,8,7,28.9,17.1,22.4
352200375,WARSZAWA,2011,8,8,23.1,17.6,19.1
352200375,WARSZAWA,2011,8,9,22.0,15.2,17.8
352200375,WARSZAWA,2011,8,10,18.3,11.9,14.6
352200375,WARSZAWA,2011,8,11,19.5,10.3,15.7
352200375,WARSZAWA,2011,8,12,24.8,14.1,20.0
352200375,WARSZAWA,2011,8,13,24.4,16.3,19.3
352200375,WARSZAWA,2011,8,14,23.5,15.4,18.8
352200375,WARSZAWA,2011,8,15,25.4,13.8,19.9
352200375,WARSZAWA,2011,8,16,23.0,16.7,19.2
352200375,WARSZAWA,2011,8,17,23.2,15.5,19.0
352200375,WARSZAWA,2011,8,18,26.3,14.9,20.2
352200375,WARSZAWA,2011,8,19,29.6,15.3,20.8
352200375,WARSZAWA,2011,8,20,20.9,13.5,16.8
352200375,WARSZAWA,2011,8,21,23.3,11.6,16.9
352200375,WARSZAWA,2011,8,22,29.2,13.5,21.5
352200375,WARSZAWA,2011,8,23,23.7,14.0,18.6
352200375,WARSZAWA,2011,8,24,24.8,16.0,18.7
352200375,WARSZAWA,2011,8,25,24.7,15.4,19.3
352200375,WARSZAWA,2011,8,26,26.9,17.2,22.3
352200375,WARSZAWA,2011,8,27,31.8,19.4,24.9
352200375,WARSZAWA,2011,8,28,25.9,13.4,16.9
352200375,WARSZAWA,2011,8,29,23.2,11.2,17.3
352200375,WARSZAWA,2011,8,30,19.9,12.3,15.8
352200375,WARSZAWA,2011,8,31,19.3,9.1,14.5
