stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2025,7,1,26.6,11.1,19.6
352200375,WARSZAWA,2025,7,2,32.2,12.5,24.2
352200375,WARSZAWA,2025,7,3,36.5,17.0,25.7
352200375,WARSZAWA,2025,7,4,24.2,13.2,18.8
352200375,WARSZAWA,2025,7,5,27.6,9.6,20.6
352200375,WARSZAWA,2025,7,6,31.8,15.0,23.7
352200375,WARSZAWA,2025,7,7,24.3,18.9,20.8
352200375,WARSZAWA,2025,7,8,26.2,13.6,19.1
352200375,WARSZAWA,2025,7,9,18.7,14.6,15.7
352200375,WARSZAWA,2025,7,10,20.7,13.2,16.7
352200375,WARSZAWA,2025,7,11,19.1,13.1,15.3
352200375,WARSZAWA,2025,7,12,19.8,12.9,15.9
352200375,WARSZAWA,2025,7,13,24.1,13.9,19.1
352200375,WARSZAWA,2025,7,14,25.7,14.0,20.2
352200375,WARSZAWA,2025,7,15,27.2,14.8,21.9
352200375,WARSZAWA,2025,7,16,23.4,16.3,17.8
352200375,WARSZAWA,2025,7,17,23.5,11.9,18.3
352200375,WARSZAWA,2025,7,18,25.5,14.9,19.7
352200375,WARSZAWA,2025,7,19,24.5,15.4,19.0
352200375,WARSZAWA,2025,7,20,27.1,17.2,20.4
352200375,WARSZAWA,2025,7,21,29.6,17.1,23.1
352200375,WARSZAWA,2025,7,22,26.3,17.9,21.7
352200375,WARSZAWA,2025,7,23,25.0,15.8,20.1
352200375,WARSZAWA,2025,7,24,26.0,14.9,20.9
352200375,WARSZAWA,2025,7,25,26.0,14.1,20.7
352200375,WARSZAWA,2025,7,26,29.4,15.0,23.0
352200375,WARSZAWA,2025,7,27,25.3,19.6,21.7
352200375,WARSZAWA,2025,7,28,24.9,18.2,20.1
352200375,WARSZAWA,2025,7,29,22.5,15.3,18.3
352200375,WARSZAWA,2025,7,30,24.3,12.1,19.2
352200375,WARSZAWA,2025,7,31,22.1,12.9,17.2
