stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2017,3,1,8.5,4.5,6.1
352200375,WARSZAWA,2017,3,2,10.6,0.2,4.1
352200375,WARSZAWA,2017,3,3,7.9,1.9,4.1
352200375,WARSZAWA,2017,3,4,14.3,0.6,6.7
352200375,WARSZAWA,2017,3,5,15.8,7.0,10.5
352200375,WARSZAWA,2017,3,6,9.6,5.3,6.5
352200375,WARSZAWA,2017,3,7,6.7,3.3,4.8
352200375,WARSZAWA,2017,3,8,5.4,0.6,2.5
352200375,WARSZAWA,2017,3,9,6.5,-1.2,2.9
352200375,WARSZAWA,2017,3,10,6.2,2.5,4.5
352200375,WARSZAWA,2017,3,11,5.5,0.9,3.7
352200375,WARSZAWA,2017,3,12,6.4,3.0,4.3
352200375,WARSZAWA,2017,3,13,6.1,2.7,4.1
352200375,WARSZAWA,2017,3,14,8.7,2.6,4.6
352200375,WARSZAWA,2017,3,15,12.0,0.5,6.5
352200375,WARSZAWA,2017,3,16,9.9,3.1,5.1
352200375,WARSZAWA,2017,3,17,11.7,-2.3,5.0
352200375,WARSZAWA,2017,3,18,7.7,1.5,4.0
352200375,WARSZAWA,2017,3,19,6.4,2.1,3.7
352200375,WARSZAWA,2017,3,20,10.5,0.2,5.1
352200375,WARSZAWA,2017,3,21,13.3,7.9,10.6
352200375,WARSZAWA,2017,3,22,10.8,4.5,6.6
352200375,WARSZAWA,2017,3,23,10.9,0.8,5.9
352200375,WARSZAWA,2017,3,24,12.2,4.1,7.1
352200375,WARSZAWA,2017,3,25,9.1,-0.8,4.3
352200375,WARSZAWA,2017,3,26,9.6,1.1,4.6
352200375,WARSZAWA,2017,3,27,16.4,4.3,10.1
352200375,WARSZAWA,2017,3,28,16.0,6.7,10.7
352200375,WARSZAWA,2017,3,29,17.3,2.9,10.0
352200375,WARSZAWA,2017,3,30,10.2,5.8,7.7
352200375,WARSZAWA,2017,3,31,20.6,7.7,14.2
