stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2017,11,1,8.3,3.3,7.0
352200375,WARSZAWA,2017,11,2,10.1,7.6,9.6
352200375,WARSZAWA,2017,11,3,10.8,8.2,9.0
352200375,WARSZAWA,2017,11,4,11.6,7.5,8.6
352200375,WARSZAWA,2017,11,5,12.6,4.6,7.8
352200375,WARSZAWA,2017,11,6,13.3,6.1,9.4
352200375,WARSZAWA,2017,11,7,9.7,7.4,8.3
352200375,WARSZAWA,2017,11,8,7.7,4.1,5.1
352200375,WARSZAWA,2017,11,9,6.6,4.6,5.7
352200375,WARSZAWA,2017,11,10,9.1,5.3,7.1
352200375,WARSZAWA,2017,11,11,7.1,2.7,5.2
352200375,WARSZAWA,2017,11,12,5.3,1.4,3.6
352200375,WARSZAWA,2017,11,13,3.1,1.5,2.7
352200375,WARSZAWA,2017,11,14,4.6,2.2,3.7
352200375,WARSZAWA,2017,11,15,7.5,2.9,5.5
352200375,WARSZAWA,2017,11,16,6.9,3.4,5.3
352200375,WARSZAWA,2017,11,17,7.0,2.2,4.8
352200375,WARSZAWA,2017,11,18,5.9,2.0,3.3
352200375,WARSZAWA,2017,11,19,5.5,2.5,3.8
352200375,WARSZAWA,2017,11,20,3.9,0.3,2.2
352200375,WARSZAWA,2017,11,21,3.4,-1.9,0.6
352200375,WARSZAWA,2017,11,22,2.5,-0.3,1.8
352200375,WARSZAWA,2017,11,23,9.3,2.5,5.4
352200375,WARSZAWA,2017,11,24,10.4,1.2,6.2
352200375,WARSZAWA,2017,11,25,10.5,5.4,8.2
352200375,WARSZAWA,2017,11,26,8.9,3.2,4.1
352200375,WARSZAWA,2017,11,27,4.0,-2.6,1.0
352200375,WARSZAWA,2017,11,28,3.8,-1.0,1.6
352200375,WARSZAWA,2017,11,29,2.9,0.3,1.3
352200375,WARSZAWA,2017,11,30,0.9,0.0,0.4
