stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2008,11,1,16.9,4.7,12.2
352200375,WARSZAWA,2008,11,2,15.1,6.4,9.5
352200375,WARSZAWA,2008,11,3,8.6,5.6,7.2
352200375,WARSZAWA,2008,11,4,10.5,8.3,9.7
352200375,WARSZAWA,2008,11,5,11.6,10.1,10.7
352200375,WARSZAWA,2008,11,6,11.0,4.8,7.3
352200375,WARSZAWA,2008,11,7,7.2,4.1,5.5
352200375,WARSZAWA,2008,11,8,8.5,4.6,6.6
352200375,WARSZAWA,2008,11,9,14.7,4.9,8.8
352200375,WARSZAWA,2008,11,10,13.7,3.7,8.6
352200375,WARSZAWA,2008,11,11,12.0,3.3,8.0
352200375,WARSZAWA,2008,11,12,10.0,1.4,6.2
352200375,WARSZAWA,2008,11,13,9.9,4.0,6.9
352200375,WARSZAWA,2008,11,14,5.1,1.2,3.9
352200375,WARSZAWA,2008,11,15,10.0,3.6,8.4
352200375,WARSZAWA,2008,11,16,10.8,7.3,9.3
352200375,WARSZAWA,2008,11,17,8.2,2.1,3.3
352200375,WARSZAWA,2008,11,18,4.7,-6.8,-0.1
352200375,WARSZAWA,2008,11,19,4.0,0.5,3.3
352200375,WARSZAWA,2008,11,20,8.2,3.7,7.0
352200375,WARSZAWA,2008,11,21,5.9,0.5,2.8
352200375,WARSZAWA,2008,11,22,1.6,-1.9,-1.3
352200375,WARSZAWA,2008,11,23,0.6,-2.3,-0.6
352200375,WARSZAWA,2008,11,24,0.9,-2.5,-0.5
352200375,WARSZAWA,2008,11,25,2.5,-2.3,-0.2
352200375,WARSZAWA,2008,11,26,1.3,-0.7,0.7
352200375,WARSZAWA,2008,11,27,5.5,1.1,4.6
352200375,WARSZAWA,2008,11,28,5.5,1.8,2.6
352200375,WARSZAWA,2008,11,29,2.5,-1.3,1.0
352200375,WARSZAWA,2008,11,30,8.6,0.5,5.5
