stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2002,12,1,0.2,-2.0,-0.9
352200375,WARSZAWA,2002,12,2,0.3,-2.3,-2.0
352200375,WARSZAWA,2002,12,3,-2.2,-3.6,-2.9
352200375,WARSZAWA,2002,12,4,-2.8,-5.5,-4.0
352200375,WARSZAWA,2002,12,5,-1.3,-5.8,-3.2
352200375,WARSZAWA,2002,12,6,-1.5,-6.0,-4.5
352200375,WARSZAWA,2002,12,7,-5.5,-11.8,-9.7
352200375,WARSZAWA,2002,12,8,-7.6,-11.2,-9.5
352200375,WARSZAWA,2002,12,9,-10.1,-15.8,-13.6
352200375,WARSZAWA,2002,12,10,-8.5,-16.8,-12.2
352200375,WARSZAWA,2002,12,11,-2.0,-11.0,-8.0
352200375,WARSZAWA,2002,12,12,-4.4,-14.9,-10.5
352200375,WARSZAWA,2002,12,13,-5.0,-16.1,-9.7
352200375,WARSZAWA,2002,12,14,-2.1,-5.1,-3.6
352200375,WARSZAWA,2002,12,15,-2.3,-6.8,-5.3
352200375,WARSZAWA,2002,12,16,-6.6,-9.8,-8.2
352200375,WARSZAWA,2002,12,17,-2.2,-8.2,-4.0
352200375,WARSZAWA,2002,12,18,-0.7,-3.3,-1.8
352200375,WARSZAWA,2002,12,19,-0.8,-5.3,-2.9
352200375,WARSZAWA,2002,12,20,-3.6,-8.9,-6.3
352200375,WARSZAWA,2002,12,21,-1.4,-11.0,-4.0
352200375,WARSZAWA,2002,12,22,-1.3,-7.6,-4.7
352200375,WARSZAWA,2002,12,23,-6.2,-13.3,-11.0
352200375,WARSZAWA,2002,12,24,-9.9,-20.7,-15.2
352200375,WARSZAWA,2002,12,25,-13.4,-18.3,-15.5
352200375,WARSZAWA,2002,12,26,-9.4,-20.3,-15.5
352200375,WARSZAWA,2002,12,27,-1.3,-15.2,-6.5
352200375,WARSZAWA,2002,12,28,-0.7,-5.3,-2.6
352200375,WARSZAWA,2002,12,29,3.3,-0.7,1.7
352200375,WARSZAWA,2002,12,30,3.4,-4.5,0.0
352200375,WARSZAWA,2002,12,31,-4.4,-9.9,-9.0
