stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2014,3,1,7.7,-0.4,3.3
352200375,WARSZAWA,2014,3,2,4.1,1.8,2.4
352200375,WARSZAWA,2014,3,3,10.0,0.9,5.1
352200375,WARSZAWA,2014,3,4,6.3,0.6,2.8
352200375,WARSZAWA,2014,3,5,6.4,2.1,3.8
352200375,WARSZAWA,2014,3,6,7.6,2.0,5.0
352200375,WARSZAWA,2014,3,7,7.9,3.0,4.9
352200375,WARSZAWA,2014,3,8,10.3,2.2,5.6
352200375,WARSZAWA,2014,3,9,12.6,-4.3,4.3
352200375,WARSZAWA,2014,3,10,14.2,-1.4,6.6
352200375,WARSZAWA,2014,3,11,14.5,-3.1,6.6
352200375,WARSZAWA,2014,3,12,11.8,-1.1,5.2
352200375,WARSZAWA,2014,3,13,14.2,-1.1,7.3
352200375,WARSZAWA,2014,3,14,14.5,2.5,8.5
352200375,WARSZAWA,2014,3,15,11.0,3.1,5.9
352200375,WARSZAWA,2014,3,16,6.7,1.4,3.2
352200375,WARSZAWA,2014,3,17,11.3,0.6,7.1
352200375,WARSZAWA,2014,3,18,10.9,4.5,8.2
352200375,WARSZAWA,2014,3,19,9.7,7.3,8.3
352200375,WARSZAWA,2014,3,20,14.6,8.1,10.0
352200375,WARSZAWA,2014,3,21,22.4,4.7,14.4
352200375,WARSZAWA,2014,3,22,19.8,9.2,14.6
352200375,WARSZAWA,2014,3,23,14.2,7.1,9.8
352200375,WARSZAWA,2014,3,24,10.0,5.9,8.2
352200375,WARSZAWA,2014,3,25,7.0,3.9,4.8
352200375,WARSZAWA,2014,3,26,11.1,-0.4,6.0
352200375,WARSZAWA,2014,3,27,8.3,4.0,6.6
352200375,WARSZAWA,2014,3,28,16.9,6.4,10.8
352200375,WARSZAWA,2014,3,29,14.7,2.8,9.1
352200375,WARSZAWA,2014,3,30,16.0,-0.3,8.3
352200375,WARSZAWA,2014,3,31,16.8,2.2,9.1
