stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2014,7,1,20.3,13.1,16.1
352200375,WARSZAWA,2014,7,2,22.9,10.3,17.1
352200375,WARSZAWA,2014,7,3,22.6,12.5,17.8
352200375,WARSZAWA,2014,7,4,27.1,10.6,20.1
352200375,WARSZAWA,2014,7,5,27.0,14.6,21.5
352200375,WARSZAWA,2014,7,6,28.6,17.5,22.9
352200375,WARSZAWA,2014,7,7,29.8,17.9,22.7
352200375,WARSZAWA,2014,7,8,30.7,17.8,25.0
352200375,WARSZAWA,2014,7,9,29.7,19.5,23.8
352200375,WARSZAWA,2014,7,10,24.4,16.7,19.4
352200375,WARSZAWA,2014,7,11,21.2,15.9,17.7
352200375,WARSZAWA,2014,7,12,17.3,13.9,15.3
352200375,WARSZAWA,2014,7,13,23.0,12.7,18.4
352200375,WARSZAWA,2014,7,14,28.1,14.7,22.1
352200375,WARSZAWA,2014,7,15,28.1,16.7,22.7
352200375,WARSZAWA,2014,7,16,28.3,17.5,23.1
352200375,WARSZAWA,2014,7,17,27.0,17.9,22.9
352200375,WARSZAWA,2014,7,18,27.9,19.8,23.4
352200375,WARSZAWA,2014,7,19,28.8,17.1,23.3
352200375,WARSZAWA,2014,7,20,26.0,17.2,19.5
352200375,WARSZAWA,2014,7,21,27.0,16.1,22.1
352200375,WARSZAWA,2014,7,22,27.3,17.2,22.3
352200375,WARSZAWA,2014,7,23,26.0,16.7,20.6
352200375,WARSZAWA,2014,7,24,26.9,16.9,21.0
352200375,WARSZAWA,2014,7,25,23.9,17.7,20.0
352200375,WARSZAWA,2014,7,26,28.9,18.6,23.8
352200375,WARSZAWA,2014,7,27,29.6,18.3,24.0
352200375,WARSZAWA,2014,7,28,30.1,18.9,23.6
352200375,WARSZAWA,2014,7,29,29.9,18.7,24.0
352200375,WARSZAWA,2014,7,30,27.9,18.3,23.3
352200375,WARSZAWA,2014,7,31,28.8,19.3,24.1
