stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2001,4,1,14.7,-3.0,6.3
352200375,WARSZAWA,2001,4,2,16.7,1.3,9.6
352200375,WARSZAWA,2001,4,3,20.5,3.9,13.1
352200375,WARSZAWA,2001,4,4,19.1,3.2,11.1
352200375,WARSZAWA,2001,4,5,14.3,4.1,8.1
352200375,WARSZAWA,2001,4,6,14.1,1.4,8.3
352200375,WARSZAWA,2001,4,7,17.2,-0.1,10.7
352200375,WARSZAWA,2001,4,8,18.9,8.4,12.9
352200375,WARSZAWA,2001,4,9,14.7,5.2,6.7
352200375,WARSZAWA,2001,4,10,7.3,3.9,5.4
352200375,WARSZAWA,2001,4,11,8.6,4.4,5.9
352200375,WARSZAWA,2001,4,12,8.8,0.5,3.8
352200375,WARSZAWA,2001,4,13,4.5,-0.1,1.6
352200375,WARSZAWA,2001,4,14,4.1,-0.2,1.2
352200375,WARSZAWA,2001,4,15,5.7,-2.1,1.7
352200375,WARSZAWA,2001,4,16,5.4,-0.9,3.0
352200375,WARSZAWA,2001,4,17,11.1,2.2,6.4
352200375,WARSZAWA,2001,4,18,10.3,-0.5,6.0
352200375,WARSZAWA,2001,4,19,11.0,3.2,7.2
352200375,WARSZAWA,2001,4,20,8.2,5.0,6.5
352200375,WARSZAWA,2001,4,21,11.1,5.7,8.2
352200375,WARSZAWA,2001,4,22,10.7,8.6,9.6
352200375,WARSZAWA,2001,4,23,10.7,5.0,6.6
352200375,WARSZAWA,2001,4,24,7.3,5.4,6.5
352200375,WARSZAWA,2001,4,25,14.4,6.4,9.4
352200375,WARSZAWA,2001,4,26,13.4,4.9,9.4
352200375,WARSZAWA,2001,4,27,15.2,7.7,10.8
352200375,WARSZAWA,2001,4,28,17.0,1.7,11.1
352200375,WARSZAWA,2001,4,29,18.8,8.9,13.8
352200375,WARSZAWA,2001,4,30,25.5,9.8,18.4
