stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2001,2,1,-0.6,-4.6,-3.3
352200375,WARSZAWA,2001,2,2,-4.3,-7.4,-6.2
352200375,WARSZAWA,2001,2,3,-5.9,-13.2,-8.9
352200375,WARSZAWA,2001,2,4,-5.6,-15.8,-9.8
352200375,WARSZAWA,2001,2,5,0.8,-10.5,-4.3
352200375,WARSZAWA,2001,2,6,9.1,0.8,5.3
352200375,WARSZAWA,2001,2,7,11.0,3.0,5.9
352200375,WARSZAWA,2001,2,8,7.1,0.5,3.6
352200375,WARSZAWA,2001,2,9,12.4,-0.6,5.6
352200375,WARSZAWA,2001,2,10,7.5,-0.7,1.7
352200375,WARSZAWA,2001,2,11,3.1,-4.3,-0.6
352200375,WARSZAWA,2001,2,12,10.2,0.5,5.7
352200375,WARSZAWA,2001,2,13,9.7,4.4,5.7
352200375,WARSZAWA,2001,2,14,4.6,-0.1,2.0
352200375,WARSZAWA,2001,2,15,3.1,-0.5,1.6
352200375,WARSZAWA,2001,2,16,5.1,-2.2,0.2
352200375,WARSZAWA,2001,2,17,5.4,-0.4,1.6
352200375,WARSZAWA,2001,2,18,2.4,-1.0,0.0
352200375,WARSZAWA,2001,2,19,4.1,-4.0,0.1
352200375,WARSZAWA,2001,2,20,2.6,0.0,1.1
352200375,WARSZAWA,2001,2,21,6.6,-0.3,1.9
352200375,WARSZAWA,2001,2,22,1.9,-2.3,-1.2
352200375,WARSZAWA,2001,2,23,-0.6,-3.9,-3.0
352200375,WARSZAWA,2001,2,24,-3.1,-9.4,-6.9
352200375,WARSZAWA,2001,2,25,-1.7,-14.3,-6.8
352200375,WARSZAWA,2001,2,26,0.4,-8.3,-4.8
352200375,WARSZAWA,2001,2,27,-0.4,-7.8,-4.9
352200375,WARSZAWA,2001,2,28,2.2,-11.2,-4.3
