stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2005,5,1,20.3,5.2,13.7
352200375,WARSZAWA,2005,5,2,19.9,10.3,14.9
352200375,WARSZAWA,2005,5,3,24.5,9.5,17.6
352200375,WARSZAWA,2005,5,4,20.2,13.5,14.4
352200375,WARSZAWA,2005,5,5,13.8,9.1,11.2
352200375,WARSZAWA,2005,5,6,12.8,7.0,9.4
352200375,WARSZAWA,2005,5,7,12.5,7.2,9.5
352200375,WARSZAWA,2005,5,8,10.0,2.5,6.5
352200375,WARSZAWA,2005,5,9,12.0,2.8,7.5
352200375,WARSZAWA,2005,5,10,12.4,2.1,7.6
352200375,WARSZAWA,2005,5,11,14.0,0.6,8.0
352200375,WARSZAWA,2005,5,12,12.0,2.7,7.4
352200375,WARSZAWA,2005,5,13,15.0,3.5,9.2
352200375,WARSZAWA,2005,5,14,17.7,1.8,11.9
352200375,WARSZAWA,2005,5,15,21.4,11.0,14.8
352200375,WARSZAWA,2005,5,16,15.0,8.1,11.9
352200375,WARSZAWA,2005,5,17,17.7,6.9,11.1
352200375,WARSZAWA,2005,5,18,12.3,6.8,9.1
352200375,WARSZAWA,2005,5,19,14.2,6.4,9.9
352200375,WARSZAWA,2005,5,20,17.4,4.6,12.0
352200375,WARSZAWA,2005,5,21,22.0,4.5,14.4
352200375,WARSZAWA,2005,5,22,23.3,8.9,16.6
352200375,WARSZAWA,2005,5,23,24.2,10.9,18.3
352200375,WARSZAWA,2005,5,24,22.4,13.9,15.2
352200375,WARSZAWA,2005,5,25,22.4,7.7,15.8
352200375,WARSZAWA,2005,5,26,24.6,8.2,17.5
352200375,WARSZAWA,2005,5,27,28.1,11.4,20.7
352200375,WARSZAWA,2005,5,28,31.0,12.8,23.1
352200375,WARSZAWA,2005,5,29,32.1,15.7,25.4
352200375,WARSZAWA,2005,5,30,32.8,16.8,24.6
352200375,WARSZAWA,2005,5,31,27.6,12.1,14.9
