stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2019,8,1,24.1,14.7,19.7
352200375,WARSZAWA,2019,8,2,20.5,13.8,17.3
352200375,WARSZAWA,2019,8,3,23.5,10.8,18.1
352200375,WARSZAWA,2019,8,4,24.9,13.4,18.8
352200375,WARSZAWA,2019,8,5,24.9,14.4,19.5
352200375,WARSZAWA,2019,8,6,29.2,15.5,22.8
352200375,WARSZAWA,2019,8,7,26.7,18.0,22.6
352200375,WARSZAWA,2019,8,8,25.6,18.0,21.0
352200375,WARSZAWA,2019,8,9,26.4,14.3,20.9
352200375,WARSZAWA,2019,8,10,25.7,14.7,20.8
352200375,WARSZAWA,2019,8,11,28.7,18.2,23.4
352200375,WARSZAWA,2019,8,12,30.7,16.0,23.6
352200375,WARSZAWA,2019,8,13,25.7,17.0,20.7
352200375,WARSZAWA,2019,8,14,22.7,14.5,16.7
352200375,WARSZAWA,2019,8,15,24.0,9.5,17.7
352200375,WARSZAWA,2019,8,16,25.3,11.6,18.8
352200375,WARSZAWA,2019,8,17,25.9,13.0,20.3
352200375,WARSZAWA,2019,8,18,28.6,14.8,22.6
352200375,WARSZAWA,2019,8,19,29.4,19.9,23.6
352200375,WARSZAWA,2019,8,20,26.9,16.6,21.7
352200375,WARSZAWA,2019,8,21,23.8,15.3,17.5
352200375,WARSZAWA,2019,8,22,23.6,12.4,18.4
352200375,WARSZAWA,2019,8,23,25.5,13.2,19.9
352200375,WARSZAWA,2019,8,24,27.0,12.8,20.6
352200375,WARSZAWA,2019,8,25,28.1,15.1,21.8
352200375,WARSZAWA,2019,8,26,30.8,16.4,23.8
352200375,WARSZAWA,2019,8,27,31.5,17.8,24.6
352200375,WARSZAWA,2019,8,28,31.6,18.2,25.4
352200375,WARSZAWA,2019,8,29,32.6,19.7,25.8
352200375,WARSZAWA,2019,8,30,29.8,20.0,24.7
352200375,WARSZAWA,2019,8,31,29.2,17.5,23.5
