stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2009,9,1,23.9,10.2,17.4
352200375,WARSZAWA,2009,9,2,25.5,11.7,18.8
352200375,WARSZAWA,2009,9,3,25.4,13.9,19.4
352200375,WARSZAWA,2009,9,4,21.6,16.1,17.0
352200375,WARSZAWA,2009,9,5,16.6,13.0,14.4
352200375,WARSZAWA,2009,9,6,18.3,11.6,14.5
352200375,WARSZAWA,2009,9,7,20.5,12.6,15.2
352200375,WARSZAWA,2009,9,8,22.1,8.7,15.6
352200375,WARSZAWA,2009,9,9,23.5,9.7,17.1
352200375,WARSZAWA,2009,9,10,26.2,13.1,19.2
352200375,WARSZAWA,2009,9,11,25.6,12.6,18.7
352200375,WARSZAWA,2009,9,12,19.3,13.3,15.7
352200375,WARSZAWA,2009,9,13,19.6,10.3,14.8
352200375,WARSZAWA,2009,9,14,21.3,8.5,15.5
352200375,WARSZAWA,2009,9,15,23.7,12.4,17.3
352200375,WARSZAWA,2009,9,16,25.9,12.6,18.6
352200375,WARSZAWA,2009,9,17,20.7,11.8,15.6
352200375,WARSZAWA,2009,9,18,19.7,10.5,14.6
352200375,WARSZAWA,2009,9,19,18.9,7.0,13.1
352200375,WARSZAWA,2009,9,20,20.8,7.1,13.8
352200375,WARSZAWA,2009,9,21,24.1,7.3,15.7
352200375,WARSZAWA,2009,9,22,21.7,11.0,16.0
352200375,WARSZAWA,2009,9,23,23.1,12.0,17.9
352200375,WARSZAWA,2009,9,24,18.5,12.9,15.5
352200375,WARSZAWA,2009,9,25,17.9,8.8,13.3
352200375,WARSZAWA,2009,9,26,19.9,6.4,13.2
352200375,WARSZAWA,2009,9,27,21.7,5.0,13.3
352200375,WARSZAWA,2009,9,28,21.1,5.3,14.2
352200375,WARSZAWA,2009,9,29,16.5,10.2,12.2
352200375,WARSZAWA,2009,9,30,13.1,4.4,7.8
