stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2009,8,1,23.8,13.0,19.0
352200375,WARSZAWA,2009,8,2,27.1,14.3,21.1
352200375,WARSZAWA,2009,8,3,25.1,18.0,21.0
352200375,WARSZAWA,2009,8,4,22.0,17.6,19.3
352200375,WARSZAWA,2009,8,5,23.1,17.0,19.7
352200375,WARSZAWA,2009,8,6,25.6,16.9,21.5
352200375,WARSZAWA,2009,8,7,25.3,15.3,20.6
352200375,WARSZAWA,2009,8,8,24.6,13.3,19.5
352200375,WARSZAWA,2009,8,9,23.9,12.3,18.7
352200375,WARSZAWA,2009,8,10,24.6,11.4,19.0
352200375,WARSZAWA,2009,8,11,20.7,14.2,16.5
352200375,WARSZAWA,2009,8,12,22.2,12.6,17.3
352200375,WARSZAWA,2009,8,13,21.7,13.2,17.1
352200375,WARSZAWA,2009,8,14,21.1,12.4,16.7
352200375,WARSZAWA,2009,8,15,22.3,9.6,16.5
352200375,WARSZAWA,2009,8,16,29.5,11.6,20.8
352200375,WARSZAWA,2009,8,17,28.7,14.0,22.2
352200375,WARSZAWA,2009,8,18,22.5,16.8,18.5
352200375,WARSZAWA,2009,8,19,22.1,11.9,17.1
352200375,WARSZAWA,2009,8,20,24.0,11.0,17.8
352200375,WARSZAWA,2009,8,21,25.5,11.5,19.1
352200375,WARSZAWA,2009,8,22,23.0,13.0,18.2
352200375,WARSZAWA,2009,8,23,21.3,15.1,17.3
352200375,WARSZAWA,2009,8,24,22.3,9.8,16.5
352200375,WARSZAWA,2009,8,25,25.3,10.9,18.8
352200375,WARSZAWA,2009,8,26,29.5,14.5,22.0
352200375,WARSZAWA,2009,8,27,23.7,16.8,18.8
352200375,WARSZAWA,2009,8,28,23.7,11.0,17.7
352200375,WARSZAWA,2009,8,29,20.8,14.5,17.0
352200375,WARSZAWA,2009,8,30,19.6,11.6,14.8
352200375,WARSZAWA,2009,8,31,21.8,8.8,15.5
