stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2014,8,1,24.3,19.9,21.1
352200375,WARSZAWA,2014,8,2,31.6,19.2,24.8
352200375,WARSZAWA,2014,8,3,31.0,18.5,25.4
352200375,WARSZAWA,2014,8,4,32.8,19.9,24.3
352200375,WARSZAWA,2014,8,5,25.9,17.4,21.7
352200375,WARSZAWA,2014,8,6,24.2,16.9,20.1
352200375,WARSZAWA,2014,8,7,26.0,17.5,21.4
352200375,WARSZAWA,2014,8,8,22.2,17.3,19.1
352200375,WARSZAWA,2014,8,9,27.3,15.2,21.0
352200375,WARSZAWA,2014,8,10,29.1,17.3,23.5
352200375,WARSZAWA,2014,8,11,29.8,18.8,22.9
352200375,WARSZAWA,2014,8,12,22.8,17.4,19.1
352200375,WARSZAWA,2014,8,13,23.3,13.0,18.8
352200375,WARSZAWA,2014,8,14,20.7,17.6,18.7
352200375,WARSZAWA,2014,8,15,23.5,13.3,18.6
352200375,WARSZAWA,2014,8,16,19.7,13.1,15.4
352200375,WARSZAWA,2014,8,17,18.7,12.4,15.1
352200375,WARSZAWA,2014,8,18,23.4,13.4,18.6
352200375,WARSZAWA,2014,8,19,20.6,11.9,16.2
352200375,WARSZAWA,2014,8,20,20.8,11.6,15.7
352200375,WARSZAWA,2014,8,21,17.1,9.1,12.6
352200375,WARSZAWA,2014,8,22,21.3,6.5,14.6
352200375,WARSZAWA,2014,8,23,23.3,11.3,17.0
352200375,WARSZAWA,2014,8,24,18.2,12.2,13.7
352200375,WARSZAWA,2014,8,25,18.6,9.0,12.8
352200375,WARSZAWA,2014,8,26,14.4,9.9,12.2
352200375,WARSZAWA,2014,8,27,17.6,6.5,12.6
352200375,WARSZAWA,2014,8,28,20.6,9.8,13.9
352200375,WARSZAWA,2014,8,29,22.3,8.8,16.2
352200375,WARSZAWA,2014,8,30,22.4,14.4,18.0
352200375,WARSZAWA,2014,8,31,23.4,14.3,18.5
