stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2018,10,1,17.2,1.9,9.7
352200375,WARSZAWA,2018,10,2,12.6,5.7,9.8
352200375,WARSZAWA,2018,10,3,12.7,8.0,9.6
352200375,WARSZAWA,2018,10,4,13.3,5.5,8.3
352200375,WARSZAWA,2018,10,5,16.5,5.8,11.2
352200375,WARSZAWA,2018,10,6,20.1,4.6,12.1
352200375,WARSZAWA,2018,10,7,21.2,8.8,14.4
352200375,WARSZAWA,2018,10,8,14.1,5.4,8.8
352200375,WARSZAWA,2018,10,9,16.0,2.7,8.8
352200375,WARSZAWA,2018,10,10,19.8,3.3,11.6
352200375,WARSZAWA,2018,10,11,21.4,6.5,13.1
352200375,WARSZAWA,2018,10,12,21.4,9.0,14.5
352200375,WARSZAWA,2018,10,13,21.6,8.3,14.3
352200375,WARSZAWA,2018,10,14,20.1,8.8,13.7
352200375,WARSZAWA,2018,10,15,19.7,5.8,12.5
352200375,WARSZAWA,2018,10,16,20.0,4.5,11.2
352200375,WARSZAWA,2018,10,17,20.4,5.7,12.3
352200375,WARSZAWA,2018,10,18,21.4,6.5,13.3
352200375,WARSZAWA,2018,10,19,14.7,9.1,10.5
352200375,WARSZAWA,2018,10,20,11.0,6.3,8.8
352200375,WARSZAWA,2018,10,21,12.8,3.5,7.8
352200375,WARSZAWA,2018,10,22,10.6,2.1,6.4
352200375,WARSZAWA,2018,10,23,8.9,4.5,6.8
352200375,WARSZAWA,2018,10,24,8.9,4.0,5.9
352200375,WARSZAWA,2018,10,25,10.2,2.9,6.6
352200375,WARSZAWA,2018,10,26,10.0,7.1,8.3
352200375,WARSZAWA,2018,10,27,11.3,6.7,9.1
352200375,WARSZAWA,2018,10,28,7.8,4.8,5.6
352200375,WARSZAWA,2018,10,29,9.3,3.9,6.9
352200375,WARSZAWA,2018,10,30,21.5,9.2,16.8
352200375,WARSZAWA,2018,10,31,17.7,7.1,12.5
