stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2018,9,1,24.4,11.2,18.5
352200375,WARSZAWA,2018,9,2,27.6,15.8,21.3
352200375,WARSZAWA,2018,9,3,25.8,15.6,20.8
352200375,WARSZAWA,2018,9,4,26.1,14.0,20.5
352200375,WARSZAWA,2018,9,5,23.5,14.3,18.0
352200375,WARSZAWA,2018,9,6,24.4,13.4,18.5
352200375,WARSZAWA,2018,9,7,26.2,11.9,18.7
352200375,WARSZAWA,2018,9,8,23.5,12.8,17.6
352200375,WARSZAWA,2018,9,9,22.0,15.5,17.5
352200375,WARSZAWA,2018,9,10,24.5,13.0,18.5
352200375,WARSZAWA,2018,9,11,23.8,10.6,17.9
352200375,WARSZAWA,2018,9,12,28.8,13.8,21.4
352200375,WARSZAWA,2018,9,13,22.4,15.2,18.5
352200375,WARSZAWA,2018,9,14,19.1,13.3,15.7
352200375,WARSZAWA,2018,9,15,19.7,14.4,16.1
352200375,WARSZAWA,2018,9,16,20.1,10.9,14.3
352200375,WARSZAWA,2018,9,17,23.2,8.6,15.8
352200375,WARSZAWA,2018,9,18,26.1,10.4,18.4
352200375,WARSZAWA,2018,9,19,27.5,13.3,20.2
352200375,WARSZAWA,2018,9,20,28.6,12.1,20.6
352200375,WARSZAWA,2018,9,21,27.2,13.3,20.4
352200375,WARSZAWA,2018,9,22,21.5,12.0,14.0
352200375,WARSZAWA,2018,9,23,13.9,7.0,11.1
352200375,WARSZAWA,2018,9,24,12.1,7.3,9.1
352200375,WARSZAWA,2018,9,25,12.4,4.7,7.9
352200375,WARSZAWA,2018,9,26,14.2,1.1,9.0
352200375,WARSZAWA,2018,9,27,18.2,9.9,14.7
352200375,WARSZAWA,2018,9,28,18.5,10.9,13.5
352200375,WARSZAWA,2018,9,29,13.8,3.1,8.0
352200375,WARSZAWA,2018,9,30,15.2,0.0,8.3
