stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2007,1,1,10.2,4.5,7.0
352200375,WARSZAWA,2007,1,2,8.1,4.1,5.0
352200375,WARSZAWA,2007,1,3,5.2,3.3,4.2
352200375,WARSZAWA,2007,1,4,4.7,2.5,3.9
352200375,WARSZAWA,2007,1,5,7.5,4.3,6.0
352200375,WARSZAWA,2007,1,6,7.7,4.9,6.1
352200375,WARSZAWA,2007,1,7,8.5,5.1,6.4
352200375,WARSZAWA,2007,1,8,6.8,1.3,3.8
352200375,WARSZAWA,2007,1,9,10.6,2.9,8.6
352200375,WARSZAWA,2007,1,10,12.9,9.5,11.3
352200375,WARSZAWA,2007,1,11,11.1,5.9,7.1
352200375,WARSZAWA,2007,1,12,7.9,4.0,6.8
352200375,WARSZAWA,2007,1,13,10.7,4.9,8.4
352200375,WARSZAWA,2007,1,14,10.7,3.9,7.2
352200375,WARSZAWA,2007,1,15,6.8,3.4,4.7
352200375,WARSZAWA,2007,1,16,6.2,0.0,3.3
352200375,WARSZAWA,2007,1,17,7.0,4.0,5.7
352200375,WARSZAWA,2007,1,18,10.2,4.3,8.5
352200375,WARSZAWA,2007,1,19,12.7,4.7,5.8
352200375,WARSZAWA,2007,1,20,8.3,0.6,5.1
352200375,WARSZAWA,2007,1,21,11.7,4.8,6.4
352200375,WARSZAWA,2007,1,22,6.3,3.1,5.1
352200375,WARSZAWA,2007,1,23,5.1,-0.9,-0.3
352200375,WARSZAWA,2007,1,24,-0.7,-3.4,-2.4
352200375,WARSZAWA,2007,1,25,-3.4,-6.1,-5.7
352200375,WARSZAWA,2007,1,26,-4.9,-11.4,-6.9
352200375,WARSZAWA,2007,1,27,-0.2,-4.9,-2.2
352200375,WARSZAWA,2007,1,28,1.7,-6.9,-2.4
352200375,WARSZAWA,2007,1,29,2.4,-5.5,-2.3
352200375,WARSZAWA,2007,1,30,1.9,-7.5,-0.8
352200375,WARSZAWA,2007,1,31,3.5,-0.7,2.0
