stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2007,12,1,5.2,2.4,4.0
352200375,WARSZAWA,2007,12,2,7.5,3.2,4.8
352200375,WARSZAWA,2007,12,3,8.0,3.3,6.0
352200375,WARSZAWA,2007,12,4,6.6,4.4,4.8
352200375,WARSZAWA,2007,12,5,4.6,1.7,3.3
352200375,WARSZAWA,2007,12,6,5.7,1.1,3.9
352200375,WARSZAWA,2007,12,7,8.6,2.1,5.4
352200375,WARSZAWA,2007,12,8,8.3,1.4,4.6
352200375,WARSZAWA,2007,12,9,4.3,-1.7,1.4
352200375,WARSZAWA,2007,12,10,3.5,1.0,3.1
352200375,WARSZAWA,2007,12,11,6.1,3.5,5.2
352200375,WARSZAWA,2007,12,12,4.8,1.7,2.7
352200375,WARSZAWA,2007,12,13,3.6,-2.8,-0.5
352200375,WARSZAWA,2007,12,14,-0.2,-1.1,-0.8
352200375,WARSZAWA,2007,12,15,-0.7,-1.9,-1.3
352200375,WARSZAWA,2007,12,16,-0.3,-4.9,-1.9
352200375,WARSZAWA,2007,12,17,-0.2,-1.4,-1.1
352200375,WARSZAWA,2007,12,18,1.4,-1.3,0.9
352200375,WARSZAWA,2007,12,19,1.9,-0.5,0.3
352200375,WARSZAWA,2007,12,20,-0.4,-1.2,-1.0
352200375,WARSZAWA,2007,12,21,-0.8,-3.8,-3.3
352200375,WARSZAWA,2007,12,22,-3.7,-7.4,-5.8
352200375,WARSZAWA,2007,12,23,-3.5,-8.5,-4.5
352200375,WARSZAWA,2007,12,24,-3.4,-5.3,-4.6
352200375,WARSZAWA,2007,12,25,-3.1,-5.4,-4.2
352200375,WARSZAWA,2007,12,26,-2.0,-8.1,-5.5
352200375,WARSZAWA,2007,12,27,-2.9,-10.9,-5.7
352200375,WARSZAWA,2007,12,28,0.2,-3.8,-1.3
352200375,WARSZAWA,2007,12,29,1.2,-4.5,-1.7
352200375,WARSZAWA,2007,12,30,0.6,-4.9,-0.8
352200375,WARSZAWA,2007,12,31,1.0,-3.4,-0.1
