stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2006,1,1,1.4,-3.8,-0.1
352200375,WARSZAWA,2006,1,2,1.5,0.0,0.5
352200375,WARSZAWA,2006,1,3,1.4,0.4,1.0
352200375,WARSZAWA,2006,1,4,0.9,0.1,0.4
352200375,WARSZAWA,2006,1,5,0.6,-5.3,-2.9
352200375,WARSZAWA,2006,1,6,-1.9,-5.2,-3.2
352200375,WARSZAWA,2006,1,7,-3.6,-7.4,-5.7
352200375,WARSZAWA,2006,1,8,-2.2,-11.2,-7.5
352200375,WARSZAWA,2006,1,9,-3.5,-11.6,-7.7
352200375,WARSZAWA,2006,1,10,-6.0,-11.0,-8.6
352200375,WARSZAWA,2006,1,11,-3.2,-10.8,-6.7
352200375,WARSZAWA,2006,1,12,-1.5,-10.3,-4.0
352200375,WARSZAWA,2006,1,13,-1.0,-2.8,-2.1
352200375,WARSZAWA,2006,1,14,-2.8,-5.6,-4.9
352200375,WARSZAWA,2006,1,15,-5.5,-8.2,-7.6
352200375,WARSZAWA,2006,1,16,-6.9,-9.9,-8.4
352200375,WARSZAWA,2006,1,17,-7.3,-9.3,-8.4
352200375,WARSZAWA,2006,1,18,-5.8,-10.5,-7.2
352200375,WARSZAWA,2006,1,19,-5.5,-14.7,-11.5
352200375,WARSZAWA,2006,1,20,-14.4,-23.0,-19.0
352200375,WARSZAWA,2006,1,21,-13.7,-17.4,-15.3
352200375,WARSZAWA,2006,1,22,-15.8,-22.7,-20.9
352200375,WARSZAWA,2006,1,23,-16.7,-26.8,-22.2
352200375,WARSZAWA,2006,1,24,-15.0,-27.1,-20.5
352200375,WARSZAWA,2006,1,25,-8.5,-20.4,-14.5
352200375,WARSZAWA,2006,1,26,-4.9,-17.6,-12.6
352200375,WARSZAWA,2006,1,27,-6.2,-20.7,-15.1
352200375,WARSZAWA,2006,1,28,-6.1,-20.2,-11.4
352200375,WARSZAWA,2006,1,29,-4.5,-9.4,-6.2
352200375,WARSZAWA,2006,1,30,-1.2,-5.8,-3.2
352200375,WARSZAWA,2006,1,31,0.1,-3.3,-1.2
