stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2006,2,1,0.1,-2.0,-1.4
352200375,WARSZAWA,2006,2,2,-0.6,-3.0,-1.8
352200375,WARSZAWA,2006,2,3,0.5,-2.0,-1.2
352200375,WARSZAWA,2006,2,4,-0.7,-10.7,-5.9
352200375,WARSZAWA,2006,2,5,-6.9,-16.3,-10.6
352200375,WARSZAWA,2006,2,6,-9.0,-12.7,-10.7
352200375,WARSZAWA,2006,2,7,1.3,-10.7,-3.9
352200375,WARSZAWA,2006,2,8,1.7,0.2,0.9
352200375,WARSZAWA,2006,2,9,2.8,0.3,1.2
352200375,WARSZAWA,2006,2,10,0.7,-3.0,-1.9
352200375,WARSZAWA,2006,2,11,-3.0,-8.9,-5.9
352200375,WARSZAWA,2006,2,12,-2.1,-5.3,-2.7
352200375,WARSZAWA,2006,2,13,-2.4,-5.9,-3.8
352200375,WARSZAWA,2006,2,14,-0.8,-4.3,-2.0
352200375,WARSZAWA,2006,2,15,1.0,-1.1,-0.4
352200375,WARSZAWA,2006,2,16,-0.6,-5.0,-4.0
352200375,WARSZAWA,2006,2,17,-1.2,-6.4,-3.7
352200375,WARSZAWA,2006,2,18,5.9,-1.5,1.4
352200375,WARSZAWA,2006,2,19,1.8,-2.9,0.2
352200375,WARSZAWA,2006,2,20,5.2,-7.8,-0.2
352200375,WARSZAWA,2006,2,21,2.3,0.8,1.2
352200375,WARSZAWA,2006,2,22,1.1,-2.9,-1.2
352200375,WARSZAWA,2006,2,23,-2.3,-8.6,-5.9
352200375,WARSZAWA,2006,2,24,-0.9,-9.4,-3.7
352200375,WARSZAWA,2006,2,25,-0.5,-4.8,-3.5
352200375,WARSZAWA,2006,2,26,-3.1,-8.4,-6.1
352200375,WARSZAWA,2006,2,27,-3.1,-11.8,-6.9
352200375,WARSZAWA,2006,2,28,-0.9,-12.7,-6.2
