stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2007,8,1,19.8,12.7,15.4
352200375,WARSZAWA,2007,8,2,24.3,7.4,17.1
352200375,WARSZAWA,2007,8,3,21.2,14.7,17.7
352200375,WARSZAWA,2007,8,4,19.5,13.9,16.8
352200375,WARSZAWA,2007,8,5,20.7,15.1,17.6
352200375,WARSZAWA,2007,8,6,25.7,16.6,21.1
352200375,WARSZAWA,2007,8,7,27.7,15.6,22.2
352200375,WARSZAWA,2007,8,8,27.9,15.8,21.8
352200375,WARSZAWA,2007,8,9,24.5,17.4,20.5
352200375,WARSZAWA,2007,8,10,24.6,18.9,20.4
352200375,WARSZAWA,2007,8,11,26.5,18.4,20.5
352200375,WARSZAWA,2007,8,12,26.7,16.4,19.8
352200375,WARSZAWA,2007,8,13,22.2,15.1,19.1
352200375,WARSZAWA,2007,8,14,24.4,17.1,19.5
352200375,WARSZAWA,2007,8,15,27.4,12.5,20.9
352200375,WARSZAWA,2007,8,16,31.8,15.2,24.1
352200375,WARSZAWA,2007,8,17,26.9,16.8,18.9
352200375,WARSZAWA,2007,8,18,24.3,14.8,18.9
352200375,WARSZAWA,2007,8,19,23.8,12.2,18.7
352200375,WARSZAWA,2007,8,20,24.7,14.2,19.2
352200375,WARSZAWA,2007,8,21,26.7,17.6,21.5
352200375,WARSZAWA,2007,8,22,30.1,13.6,21.4
352200375,WARSZAWA,2007,8,23,30.6,17.4,25.2
352200375,WARSZAWA,2007,8,24,27.1,19.5,22.5
352200375,WARSZAWA,2007,8,25,25.3,15.2,20.3
352200375,WARSZAWA,2007,8,26,23.0,16.1,19.1
352200375,WARSZAWA,2007,8,27,20.5,12.7,16.0
352200375,WARSZAWA,2007,8,28,19.0,11.4,14.0
352200375,WARSZAWA,2007,8,29,18.3,5.3,12.2
352200375,WARSZAWA,2007,8,30,17.8,4.6,12.5
352200375,WARSZAWA,2007,8,31,17.4,9.7,13.6
