stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2004,4,1,12.0,0.6,6.2
352200375,WARSZAWA,2004,4,2,6.8,-3.4,1.9
352200375,WARSZAWA,2004,4,3,9.9,-2.9,3.7
352200375,WARSZAWA,2004,4,4,15.4,1.5,7.7
352200375,WARSZAWA,2004,4,5,13.3,8.5,9.7
352200375,WARSZAWA,2004,4,6,13.0,5.4,9.0
352200375,WARSZAWA,2004,4,7,11.5,3.0,7.2
352200375,WARSZAWA,2004,4,8,7.0,2.7,4.7
352200375,WARSZAWA,2004,4,9,7.6,3.5,5.4
352200375,WARSZAWA,2004,4,10,11.4,4.0,6.9
352200375,WARSZAWA,2004,4,11,10.7,2.2,6.0
352200375,WARSZAWA,2004,4,12,12.4,-0.7,7.0
352200375,WARSZAWA,2004,4,13,12.8,4.9,8.0
352200375,WARSZAWA,2004,4,14,11.9,0.5,6.6
352200375,WARSZAWA,2004,4,15,16.1,-0.9,8.7
352200375,WARSZAWA,2004,4,16,18.2,2.4,11.1
352200375,WARSZAWA,2004,4,17,13.5,8.2,10.0
352200375,WARSZAWA,2004,4,18,12.1,7.2,9.2
352200375,WARSZAWA,2004,4,19,18.4,7.3,13.0
352200375,WARSZAWA,2004,4,20,19.8,6.3,13.0
352200375,WARSZAWA,2004,4,21,20.2,4.6,13.5
352200375,WARSZAWA,2004,4,22,15.7,8.8,11.8
352200375,WARSZAWA,2004,4,23,16.4,4.8,10.8
352200375,WARSZAWA,2004,4,24,12.6,8.1,9.3
352200375,WARSZAWA,2004,4,25,14.2,8.2,9.4
352200375,WARSZAWA,2004,4,26,14.0,2.8,8.6
352200375,WARSZAWA,2004,4,27,14.5,3.4,9.5
352200375,WARSZAWA,2004,4,28,15.6,2.9,9.6
352200375,WARSZAWA,2004,4,29,16.4,2.6,10.7
352200375,WARSZAWA,2004,4,30,17.7,4.5,11.8
