stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2013,5,1,14.9,8.3,11.0
352200375,WARSZAWA,2013,5,2,13.0,6.8,10.5
352200375,WARSZAWA,2013,5,3,14.1,10.6,12.1
352200375,WARSZAWA,2013,5,4,16.8,10.4,13.4
352200375,WARSZAWA,2013,5,5,21.1,10.8,16.2
352200375,WARSZAWA,2013,5,6,22.1,10.1,16.5
352200375,WARSZAWA,2013,5,7,24.8,14.4,18.4
352200375,WARSZAWA,2013,5,8,27.3,13.7,21.4
352200375,WARSZAWA,2013,5,9,26.5,14.9,21.0
352200375,WARSZAWA,2013,5,10,27.4,15.4,21.3
352200375,WARSZAWA,2013,5,11,23.2,15.1,15.7
352200375,WARSZAWA,2013,5,12,15.4,10.7,12.8
352200375,WARSZAWA,2013,5,13,17.0,10.9,13.8
352200375,WARSZAWA,2013,5,14,19.0,10.9,14.8
352200375,WARSZAWA,2013,5,15,21.4,8.3,16.2
352200375,WARSZAWA,2013,5,16,25.1,11.3,19.2
352200375,WARSZAWA,2013,5,17,26.7,14.9,21.5
352200375,WARSZAWA,2013,5,18,25.6,14.7,20.2
352200375,WARSZAWA,2013,5,19,25.1,9.6,19.0
352200375,WARSZAWA,2013,5,20,25.8,15.0,18.4
352200375,WARSZAWA,2013,5,21,20.6,13.0,15.7
352200375,WARSZAWA,2013,5,22,20.4,8.7,13.9
352200375,WARSZAWA,2013,5,23,14.0,8.6,10.1
352200375,WARSZAWA,2013,5,24,10.8,8.5,9.8
352200375,WARSZAWA,2013,5,25,13.8,8.3,10.3
352200375,WARSZAWA,2013,5,26,17.4,6.0,11.6
352200375,WARSZAWA,2013,5,27,13.5,7.2,11.4
352200375,WARSZAWA,2013,5,28,12.4,9.7,10.7
352200375,WARSZAWA,2013,5,29,22.0,9.0,16.1
352200375,WARSZAWA,2013,5,30,24.7,12.2,18.9
352200375,WARSZAWA,2013,5,31,21.1,15.2,17.3
