stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2015,12,1,5.5,0.1,2.6
352200375,WARSZAWA,2015,12,2,5.4,1.1,3.4
352200375,WARSZAWA,2015,12,3,9.0,4.2,7.5
352200375,WARSZAWA,2015,12,4,9.5,4.4,6.9
352200375,WARSZAWA,2015,12,5,9.5,5.4,7.5
352200375,WARSZAWA,2015,12,6,10.6,6.9,8.4
352200375,WARSZAWA,2015,12,7,10.7,6.5,8.5
352200375,WARSZAWA,2015,12,8,6.6,-2.7,0.5
352200375,WARSZAWA,2015,12,9,4.4,1.6,3.1
352200375,WARSZAWA,2015,12,10,5.9,0.0,3.5
352200375,WARSZAWA,2015,12,11,5.2,-3.0,1.8
352200375,WARSZAWA,2015,12,12,5.5,4.2,4.8
352200375,WARSZAWA,2015,12,13,8.6,2.2,4.1
352200375,WARSZAWA,2015,12,14,3.9,-1.2,1.3
352200375,WARSZAWA,2015,12,15,1.4,-1.9,-0.1
352200375,WARSZAWA,2015,12,16,1.7,0.3,1.2
352200375,WARSZAWA,2015,12,17,6.1,1.7,4.4
352200375,WARSZAWA,2015,12,18,10.9,6.1,9.3
352200375,WARSZAWA,2015,12,19,11.3,8.2,9.6
352200375,WARSZAWA,2015,12,20,9.9,4.4,6.6
352200375,WARSZAWA,2015,12,21,8.1,0.6,5.4
352200375,WARSZAWA,2015,12,22,9.9,6.1,8.8
352200375,WARSZAWA,2015,12,23,14.4,9.1,11.7
352200375,WARSZAWA,2015,12,24,10.8,3.2,5.5
352200375,WARSZAWA,2015,12,25,10.0,-0.4,5.4
352200375,WARSZAWA,2015,12,26,13.8,2.5,11.0
352200375,WARSZAWA,2015,12,27,13.9,6.4,9.6
352200375,WARSZAWA,2015,12,28,10.4,3.1,6.5
352200375,WARSZAWA,2015,12,29,4.6,-4.0,-1.9
352200375,WARSZAWA,2015,12,30,-1.8,-6.4,-4.1
352200375,WARSZAWA,2015,12,31,-1.0,-8.3,-5.6
