stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2012,10,1,15.7,4.1,9.8
352200375,WARSZAWA,2012,10,2,17.9,9.5,13.3
352200375,WARSZAWA,2012,10,3,15.5,11.3,12.6
352200375,WARSZAWA,2012,10,4,20.9,5.0,14.0
352200375,WARSZAWA,2012,10,5,17.5,10.2,12.4
352200375,WARSZAWA,2012,10,6,21.6,12.0,15.4
352200375,WARSZAWA,2012,10,7,18.4,7.8,9.1
352200375,WARSZAWA,2012,10,8,11.6,6.0,9.0
352200375,WARSZAWA,2012,10,9,12.8,5.6,9.1
352200375,WARSZAWA,2012,10,10,10.4,6.6,8.2
352200375,WARSZAWA,2012,10,11,10.7,5.0,6.7
352200375,WARSZAWA,2012,10,12,10.8,0.6,4.8
352200375,WARSZAWA,2012,10,13,13.8,3.2,7.0
352200375,WARSZAWA,2012,10,14,15.6,2.4,9.4
352200375,WARSZAWA,2012,10,15,19.7,8.2,13.4
352200375,WARSZAWA,2012,10,16,15.6,9.8,12.0
352200375,WARSZAWA,2012,10,17,14.0,7.8,9.6
352200375,WARSZAWA,2012,10,18,17.9,4.7,10.3
352200375,WARSZAWA,2012,10,19,18.5,6.3,11.5
352200375,WARSZAWA,2012,10,20,17.1,6.5,10.8
352200375,WARSZAWA,2012,10,21,13.3,5.3,8.6
352200375,WARSZAWA,2012,10,22,11.1,6.7,8.9
352200375,WARSZAWA,2012,10,23,11.8,9.5,10.2
352200375,WARSZAWA,2012,10,24,9.7,2.3,6.3
352200375,WARSZAWA,2012,10,25,10.1,4.5,7.4
352200375,WARSZAWA,2012,10,26,8.6,0.1,3.3
352200375,WARSZAWA,2012,10,27,1.4,-1.6,0.1
352200375,WARSZAWA,2012,10,28,2.6,-1.0,0.3
352200375,WARSZAWA,2012,10,29,1.8,-7.2,-1.8
352200375,WARSZAWA,2012,10,30,1.7,-1.3,-0.4
352200375,WARSZAWA,2012,10,31,6.7,-0.4,3.0
