stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2010,4,1,13.9,6.5,9.1
352200375,WARSZAWA,2010,4,2,15.6,2.6,8.7
352200375,WARSZAWA,2010,4,3,10.3,2.6,5.8
352200375,WARSZAWA,2010,4,4,17.1,0.9,9.6
352200375,WARSZAWA,2010,4,5,16.8,5.1,10.3
352200375,WARSZAWA,2010,4,6,9.6,6.4,7.7
352200375,WARSZAWA,2010,4,7,10.7,5.8,8.0
352200375,WARSZAWA,2010,4,8,13.7,3.9,9.2
352200375,WARSZAWA,2010,4,9,13.9,4.3,8.6
352200375,WARSZAWA,2010,4,10,9.8,3.8,6.4
352200375,WARSZAWA,2010,4,11,15.1,4.8,8.7
352200375,WARSZAWA,2010,4,12,16.5,5.8,11.0
352200375,WARSZAWA,2010,4,13,15.3,6.6,10.7
352200375,WARSZAWA,2010,4,14,12.6,7.6,10.2
352200375,WARSZAWA,2010,4,15,19.0,6.8,13.7
352200375,WARSZAWA,2010,4,16,15.1,7.0,9.8
352200375,WARSZAWA,2010,4,17,13.0,1.3,7.9
352200375,WARSZAWA,2010,4,18,19.4,5.0,13.0
352200375,WARSZAWA,2010,4,19,17.1,4.7,11.2
352200375,WARSZAWA,2010,4,20,14.2,2.6,7.9
352200375,WARSZAWA,2010,4,21,11.2,-0.5,5.9
352200375,WARSZAWA,2010,4,22,8.2,1.9,4.1
352200375,WARSZAWA,2010,4,23,12.1,0.3,6.3
352200375,WARSZAWA,2010,4,24,15.0,-0.5,7.9
352200375,WARSZAWA,2010,4,25,14.7,1.6,8.7
352200375,WARSZAWA,2010,4,26,19.8,2.6,12.6
352200375,WARSZAWA,2010,4,27,16.6,9.4,10.6
352200375,WARSZAWA,2010,4,28,16.4,8.3,11.3
352200375,WARSZAWA,2010,4,29,20.1,3.2,13.0
352200375,WARSZAWA,2010,4,30,25.8,7.6,18.0
