stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2024,7,1,29.3,19.8,21.2
352200375,WARSZAWA,2024,7,2,22.0,14.9,17.9
352200375,WARSZAWA,2024,7,3,21.2,12.5,17.2
352200375,WARSZAWA,2024,7,4,23.8,14.3,18.1
352200375,WARSZAWA,2024,7,5,24.3,12.6,18.6
352200375,WARSZAWA,2024,7,6,30.9,12.9,23.4
352200375,WARSZAWA,2024,7,7,29.0,19.4,20.9
352200375,WARSZAWA,2024,7,8,27.0,16.2,22.0
352200375,WARSZAWA,2024,7,9,30.8,17.5,24.9
352200375,WARSZAWA,2024,7,10,35.3,20.3,28.2
352200375,WARSZAWA,2024,7,11,32.0,19.2,25.9
352200375,WARSZAWA,2024,7,12,30.9,17.5,25.0
352200375,WARSZAWA,2024,7,13,28.7,19.9,24.0
352200375,WARSZAWA,2024,7,14,25.8,16.4,20.7
352200375,WARSZAWA,2024,7,15,30.7,17.9,25.0
352200375,WARSZAWA,2024,7,16,32.5,20.4,26.0
352200375,WARSZAWA,2024,7,17,29.3,18.8,24.0
352200375,WARSZAWA,2024,7,18,27.3,17.8,22.9
352200375,WARSZAWA,2024,7,19,27.8,16.4,22.5
352200375,WARSZAWA,2024,7,20,28.3,17.0,22.9
352200375,WARSZAWA,2024,7,21,30.8,15.9,24.5
352200375,WARSZAWA,2024,7,22,32.3,16.9,25.1
352200375,WARSZAWA,2024,7,23,26.3,18.2,21.3
352200375,WARSZAWA,2024,7,24,25.8,13.0,19.9
352200375,WARSZAWA,2024,7,25,22.6,16.1,18.7
352200375,WARSZAWA,2024,7,26,26.6,14.8,21.0
352200375,WARSZAWA,2024,7,27,29.7,15.5,23.5
352200375,WARSZAWA,2024,7,28,25.7,16.9,19.8
352200375,WARSZAWA,2024,7,29,24.4,14.5,19.1
352200375,WARSZAWA,2024,7,30,26.2,13.0,20.2
352200375,WARSZAWA,2024,7,31,27.8,12.0,20.6
