stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2024,12,1,4.1,-2.6,1.4
352200375,WARSZAWA,2024,12,2,7.2,1.1,2.6
352200375,WARSZAWA,2024,12,3,5.3,-0.5,2.9
352200375,WARSZAWA,2024,12,4,5.8,4.2,4.9
352200375,WARSZAWA,2024,12,5,4.8,1.0,2.3
352200375,WARSZAWA,2024,12,6,3.2,1.4,2.3
352200375,WARSZAWA,2024,12,7,3.0,0.8,2.3
352200375,WARSZAWA,2024,12,8,3.2,1.8,2.5
352200375,WARSZAWA,2024,12,9,4.3,1.0,2.5
352200375,WARSZAWA,2024,12,10,2.1,0.3,1.0
352200375,WARSZAWA,2024,12,11,2.1,-0.3,0.9
352200375,WARSZAWA,2024,12,12,2.5,0.5,1.6
352200375,WARSZAWA,2024,12,13,1.8,-2.8,-0.5
352200375,WARSZAWA,2024,12,14,0.9,-5.5,-1.8
352200375,WARSZAWA,2024,12,15,4.5,0.1,2.3
352200375,WARSZAWA,2024,12,16,10.4,2.3,8.0
352200375,WARSZAWA,2024,12,17,9.6,6.8,8.2
352200375,WARSZAWA,2024,12,18,9.1,6.9,7.7
352200375,WARSZAWA,2024,12,19,10.5,7.2,9.8
352200375,WARSZAWA,2024,12,20,10.4,3.4,5.9
352200375,WARSZAWA,2024,12,21,4.9,1.3,2.7
352200375,WARSZAWA,2024,12,22,5.3,0.5,3.2
352200375,WARSZAWA,2024,12,23,5.2,0.6,3.1
352200375,WARSZAWA,2024,12,24,4.2,1.5,3.2
352200375,WARSZAWA,2024,12,25,4.1,1.6,2.7
352200375,WARSZAWA,2024,12,26,4.1,-2.1,0.2
352200375,WARSZAWA,2024,12,27,2.4,-1.7,1.2
352200375,WARSZAWA,2024,12,28,2.3,-0.1,0.8
352200375,WARSZAWA,2024,12,29,4.0,0.5,2.3
352200375,WARSZAWA,2024,12,30,1.9,0.0,1.0
352200375,WARSZAWA,2024,12,31,2.9,0.5,1.0
