stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2003,1,1,-6.0,-16.2,-10.8
352200375,WARSZAWA,2003,1,2,4.2,-10.6,-0.2
352200375,WARSZAWA,2003,1,3,3.2,-2.6,0.3
352200375,WARSZAWA,2003,1,4,-2.6,-10.8,-7.1
352200375,WARSZAWA,2003,1,5,-9.2,-17.6,-11.2
352200375,WARSZAWA,2003,1,6,-9.1,-10.4,-10.0
352200375,WARSZAWA,2003,1,7,-10.0,-12.0,-11.2
352200375,WARSZAWA,2003,1,8,-11.3,-18.3,-15.9
352200375,WARSZAWA,2003,1,9,-12.2,-22.9,-18.5
352200375,WARSZAWA,2003,1,10,-4.7,-21.0,-10.2
352200375,WARSZAWA,2003,1,11,-4.3,-14.5,-11.8
352200375,WARSZAWA,2003,1,12,-2.0,-14.1,-5.5
352200375,WARSZAWA,2003,1,13,-0.2,-2.1,-0.6
352200375,WARSZAWA,2003,1,14,3.6,-0.3,2.0
352200375,WARSZAWA,2003,1,15,5.0,3.4,4.4
352200375,WARSZAWA,2003,1,16,4.8,1.7,3.3
352200375,WARSZAWA,2003,1,17,4.8,-0.2,2.2
352200375,WARSZAWA,2003,1,18,3.8,-3.4,0.5
352200375,WARSZAWA,2003,1,19,2.3,-0.4,0.5
352200375,WARSZAWA,2003,1,20,2.0,-3.3,-0.5
352200375,WARSZAWA,2003,1,21,3.1,-1.0,0.7
352200375,WARSZAWA,2003,1,22,3.4,-0.9,1.3
352200375,WARSZAWA,2003,1,23,2.1,-0.6,0.9
352200375,WARSZAWA,2003,1,24,2.4,0.5,1.3
352200375,WARSZAWA,2003,1,25,1.4,0.1,0.6
352200375,WARSZAWA,2003,1,26,2.2,-0.1,0.9
352200375,WARSZAWA,2003,1,27,4.1,0.9,2.6
352200375,WARSZAWA,2003,1,28,8.1,2.3,5.2
352200375,WARSZAWA,2003,1,29,3.4,0.1,1.9
352200375,WARSZAWA,2003,1,30,0.8,-3.8,-1.3
352200375,WARSZAWA,2003,1,31,-3.1,-7.8,-4.9
