stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2021,7,1,25.7,17.3,21.4
352200375,WARSZAWA,2021,7,2,22.3,16.1,18.5
352200375,WARSZAWA,2021,7,3,23.1,16.5,18.3
352200375,WARSZAWA,2021,7,4,24.3,16.7,18.7
352200375,WARSZAWA,2021,7,5,25.7,16.7,21.0
352200375,WARSZAWA,2021,7,6,28.4,16.7,23.3
352200375,WARSZAWA,2021,7,7,30.9,19.3,25.9
352200375,WARSZAWA,2021,7,8,30.6,19.7,23.9
352200375,WARSZAWA,2021,7,9,31.7,18.7,24.2
352200375,WARSZAWA,2021,7,10,21.3,17.4,19.0
352200375,WARSZAWA,2021,7,11,27.2,13.5,21.1
352200375,WARSZAWA,2021,7,12,30.8,18.4,23.2
352200375,WARSZAWA,2021,7,13,28.7,16.9,22.1
352200375,WARSZAWA,2021,7,14,32.9,18.6,26.5
352200375,WARSZAWA,2021,7,15,29.8,18.7,23.5
352200375,WARSZAWA,2021,7,16,26.2,20.0,22.6
352200375,WARSZAWA,2021,7,17,30.0,19.2,24.2
352200375,WARSZAWA,2021,7,18,27.4,19.8,23.4
352200375,WARSZAWA,2021,7,19,25.1,17.6,20.4
352200375,WARSZAWA,2021,7,20,24.6,13.8,19.2
352200375,WARSZAWA,2021,7,21,23.6,15.1,19.3
352200375,WARSZAWA,2021,7,22,24.4,14.2,19.4
352200375,WARSZAWA,2021,7,23,24.9,17.4,20.5
352200375,WARSZAWA,2021,7,24,26.5,14.4,21.7
352200375,WARSZAWA,2021,7,25,29.8,17.6,23.7
352200375,WARSZAWA,2021,7,26,27.1,19.3,21.5
352200375,WARSZAWA,2021,7,27,27.6,18.3,22.4
352200375,WARSZAWA,2021,7,28,30.4,16.5,24.0
352200375,WARSZAWA,2021,7,29,26.8,18.3,21.9
352200375,WARSZAWA,2021,7,30,25.9,16.5,21.6
352200375,WARSZAWA,2021,7,31,26.5,13.8,21.1
