stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2023,12,1,-0.8,-6.6,-4.6
352200375,WARSZAWA,2023,12,2,-2.4,-5.6,-3.4
352200375,WARSZAWA,2023,12,3,-0.3,-3.2,-2.1
352200375,WARSZAWA,2023,12,4,-0.9,-4.7,-3.3
352200375,WARSZAWA,2023,12,5,-2.4,-8.7,-5.7
352200375,WARSZAWA,2023,12,6,-2.9,-6.6,-3.3
352200375,WARSZAWA,2023,12,7,-0.1,-2.9,-1.0
352200375,WARSZAWA,2023,12,8,-1.3,-3.7,-3.2
352200375,WARSZAWA,2023,12,9,-0.5,-4.1,-2.0
352200375,WARSZAWA,2023,12,10,0.1,-1.9,-0.5
352200375,WARSZAWA,2023,12,11,5.0,0.1,3.5
352200375,WARSZAWA,2023,12,12,5.6,2.9,4.3
352200375,WARSZAWA,2023,12,13,4.0,2.6,3.2
352200375,WARSZAWA,2023,12,14,3.0,1.5,1.8
352200375,WARSZAWA,2023,12,15,2.7,-0.9,1.2
352200375,WARSZAWA,2023,12,16,6.5,2.3,4.9
352200375,WARSZAWA,2023,12,17,7.7,5.2,6.9
352200375,WARSZAWA,2023,12,18,7.8,5.8,6.4
352200375,WARSZAWA,2023,12,19,8.2,5.8,6.5
352200375,WARSZAWA,2023,12,20,6.0,5.1,5.3
352200375,WARSZAWA,2023,12,21,5.3,2.8,4.6
352200375,WARSZAWA,2023,12,22,6.9,-0.5,3.0
352200375,WARSZAWA,2023,12,23,2.9,-0.2,0.7
352200375,WARSZAWA,2023,12,24,2.0,-1.0,1.5
352200375,WARSZAWA,2023,12,25,10.4,1.1,8.5
352200375,WARSZAWA,2023,12,26,10.2,4.8,7.6
352200375,WARSZAWA,2023,12,27,7.9,2.9,3.7
352200375,WARSZAWA,2023,12,28,8.0,-2.5,3.8
352200375,WARSZAWA,2023,12,29,9.7,2.6,7.2
352200375,WARSZAWA,2023,12,30,10.0,4.9,6.7
352200375,WARSZAWA,2023,12,31,6.2,-1.2,2.5
