stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2001,3,1,3.8,-5.7,-0.7
352200375,WARSZAWA,2001,3,2,5.3,-2.9,1.0
352200375,WARSZAWA,2001,3,3,2.7,-6.5,-0.3
352200375,WARSZAWA,2001,3,4,1.8,-0.1,0.6
352200375,WARSZAWA,2001,3,5,2.6,-1.0,0.2
352200375,WARSZAWA,2001,3,6,5.3,-6.2,-0.9
352200375,WARSZAWA,2001,3,7,7.3,-7.3,1.0
352200375,WARSZAWA,2001,3,8,7.4,-2.0,2.9
352200375,WARSZAWA,2001,3,9,11.1,1.0,5.8
352200375,WARSZAWA,2001,3,10,13.7,3.2,8.6
352200375,WARSZAWA,2001,3,11,13.6,2.1,8.4
352200375,WARSZAWA,2001,3,12,17.2,6.7,11.1
352200375,WARSZAWA,2001,3,13,13.4,6.8,8.7
352200375,WARSZAWA,2001,3,14,10.3,2.2,5.8
352200375,WARSZAWA,2001,3,15,7.7,2.2,4.1
352200375,WARSZAWA,2001,3,16,8.7,0.5,3.6
352200375,WARSZAWA,2001,3,17,6.2,-1.4,2.2
352200375,WARSZAWA,2001,3,18,4.1,1.1,2.5
352200375,WARSZAWA,2001,3,19,6.2,1.4,3.7
352200375,WARSZAWA,2001,3,20,6.0,-1.3,-0.6
352200375,WARSZAWA,2001,3,21,0.4,-3.9,-1.6
352200375,WARSZAWA,2001,3,22,2.5,-7.7,-1.8
352200375,WARSZAWA,2001,3,23,4.0,-2.6,0.3
352200375,WARSZAWA,2001,3,24,3.6,-4.4,-0.9
352200375,WARSZAWA,2001,3,25,0.7,-1.1,-0.5
352200375,WARSZAWA,2001,3,26,0.3,-3.6,-1.8
352200375,WARSZAWA,2001,3,27,1.0,-4.5,-2.1
352200375,WARSZAWA,2001,3,28,4.1,-4.4,-0.6
352200375,WARSZAWA,2001,3,29,5.1,-4.5,0.4
352200375,WARSZAWA,2001,3,30,9.2,0.1,3.7
352200375,WARSZAWA,2001,3,31,9.1,0.2,5.1
