stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2007,9,1,18.3,12.0,14.7
352200375,WARSZAWA,2007,9,2,19.7,11.0,14.8
352200375,WARSZAWA,2007,9,3,21.2,11.5,15.6
352200375,WARSZAWA,2007,9,4,14.6,10.0,11.5
352200375,WARSZAWA,2007,9,5,12.9,9.3,11.0
352200375,WARSZAWA,2007,9,6,21.4,12.8,16.5
352200375,WARSZAWA,2007,9,7,19.9,11.9,15.0
352200375,WARSZAWA,2007,9,8,18.9,9.3,14.4
352200375,WARSZAWA,2007,9,9,16.1,12.1,13.5
352200375,WARSZAWA,2007,9,10,15.8,11.3,13.1
352200375,WARSZAWA,2007,9,11,15.8,10.2,12.3
352200375,WARSZAWA,2007,9,12,17.2,6.8,11.5
352200375,WARSZAWA,2007,9,13,17.7,10.0,13.3
352200375,WARSZAWA,2007,9,14,18.6,5.0,12.2
352200375,WARSZAWA,2007,9,15,14.9,9.4,12.3
352200375,WARSZAWA,2007,9,16,16.0,7.2,10.8
352200375,WARSZAWA,2007,9,17,23.2,4.2,14.3
352200375,WARSZAWA,2007,9,18,25.7,10.8,16.5
352200375,WARSZAWA,2007,9,19,15.2,7.9,10.3
352200375,WARSZAWA,2007,9,20,15.8,1.6,9.0
352200375,WARSZAWA,2007,9,21,18.4,2.8,11.4
352200375,WARSZAWA,2007,9,22,20.8,4.8,12.2
352200375,WARSZAWA,2007,9,23,21.5,5.2,13.3
352200375,WARSZAWA,2007,9,24,21.5,8.6,14.8
352200375,WARSZAWA,2007,9,25,21.3,8.0,14.5
352200375,WARSZAWA,2007,9,26,15.2,6.8,11.5
352200375,WARSZAWA,2007,9,27,19.7,10.2,14.8
352200375,WARSZAWA,2007,9,28,22.0,13.0,16.2
352200375,WARSZAWA,2007,9,29,21.0,11.7,15.6
352200375,WARSZAWA,2007,9,30,21.1,7.4,13.3
