stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2016,10,1,17.3,12.3,15.2
352200375,WARSZAWA,2016,10,2,22.8,9.5,16.9
352200375,WARSZAWA,2016,10,3,17.9,13.6,14.7
352200375,WARSZAWA,2016,10,4,15.0,9.0,11.3
352200375,WARSZAWA,2016,10,5,9.1,5.0,6.5
352200375,WARSZAWA,2016,10,6,10.7,4.7,6.9
352200375,WARSZAWA,2016,10,7,10.1,0.9,5.6
352200375,WARSZAWA,2016,10,8,9.6,5.3,6.8
352200375,WARSZAWA,2016,10,9,9.7,7.1,8.3
352200375,WARSZAWA,2016,10,10,8.9,6.3,7.7
352200375,WARSZAWA,2016,10,11,7.9,5.3,6.1
352200375,WARSZAWA,2016,10,12,7.8,6.0,6.8
352200375,WARSZAWA,2016,10,13,10.8,4.2,5.9
352200375,WARSZAWA,2016,10,14,11.6,-0.4,5.2
352200375,WARSZAWA,2016,10,15,6.2,1.9,4.0
352200375,WARSZAWA,2016,10,16,8.2,2.7,5.1
352200375,WARSZAWA,2016,10,17,10.2,1.9,6.0
352200375,WARSZAWA,2016,10,18,9.4,3.5,7.1
352200375,WARSZAWA,2016,10,19,10.6,6.2,8.0
352200375,WARSZAWA,2016,10,20,9.7,7.0,7.9
352200375,WARSZAWA,2016,10,21,7.2,5.8,6.5
352200375,WARSZAWA,2016,10,22,6.7,5.7,6.3
352200375,WARSZAWA,2016,10,23,8.8,3.4,6.1
352200375,WARSZAWA,2016,10,24,10.2,7.3,9.2
352200375,WARSZAWA,2016,10,25,12.7,9.1,10.4
352200375,WARSZAWA,2016,10,26,10.0,3.8,5.8
352200375,WARSZAWA,2016,10,27,9.1,4.2,5.4
352200375,WARSZAWA,2016,10,28,10.3,1.8,7.1
352200375,WARSZAWA,2016,10,29,10.7,3.6,6.0
352200375,WARSZAWA,2016,10,30,7.9,3.4,5.3
352200375,WARSZAWA,2016,10,31,8.6,3.6,5.8
