stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2016,11,1,8.5,0.4,5.3
352200375,WARSZAWA,2016,11,2,9.9,5.1,6.9
352200375,WARSZAWA,2016,11,3,5.7,2.8,3.7
352200375,WARSZAWA,2016,11,4,6.9,1.5,3.9
352200375,WARSZAWA,2016,11,5,6.3,1.4,4.1
352200375,WARSZAWA,2016,11,6,7.8,4.6,6.3
352200375,WARSZAWA,2016,11,7,6.6,2.5,4.5
352200375,WARSZAWA,2016,11,8,4.5,-0.7,1.3
352200375,WARSZAWA,2016,11,9,1.9,-0.7,0.7
352200375,WARSZAWA,2016,11,10,3.6,-0.1,1.1
352200375,WARSZAWA,2016,11,11,1.0,-0.3,0.2
352200375,WARSZAWA,2016,11,12,0.6,-2.9,-1.3
352200375,WARSZAWA,2016,11,13,2.3,-3.8,0.3
352200375,WARSZAWA,2016,11,14,5.6,-0.1,2.3
352200375,WARSZAWA,2016,11,15,3.2,-1.7,0.8
352200375,WARSZAWA,2016,11,16,5.2,0.6,3.4
352200375,WARSZAWA,2016,11,17,7.8,4.4,6.3
352200375,WARSZAWA,2016,11,18,10.1,4.4,7.0
352200375,WARSZAWA,2016,11,19,10.8,6.2,8.2
352200375,WARSZAWA,2016,11,20,10.9,5.3,8.0
352200375,WARSZAWA,2016,11,21,13.0,6.5,8.8
352200375,WARSZAWA,2016,11,22,9.0,3.5,5.2
352200375,WARSZAWA,2016,11,23,7.7,1.9,4.2
352200375,WARSZAWA,2016,11,24,6.3,0.7,3.2
352200375,WARSZAWA,2016,11,25,4.6,-0.9,0.7
352200375,WARSZAWA,2016,11,26,6.7,-1.1,1.5
352200375,WARSZAWA,2016,11,27,4.5,0.2,1.6
352200375,WARSZAWA,2016,11,28,0.3,-3.4,-1.5
352200375,WARSZAWA,2016,11,29,1.4,-4.7,-0.2
352200375,WARSZAWA,2016,11,30,1.1,-0.6,0.3
