stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2002,4,1,14.9,-0.3,8.9
352200375,WARSZAWA,2002,4,2,14.8,-0.3,8.0
352200375,WARSZAWA,2002,4,3,10.3,0.0,3.9
352200375,WARSZAWA,2002,4,4,9.4,-2.0,3.9
352200375,WARSZAWA,2002,4,5,5.0,-0.9,1.1
352200375,WARSZAWA,2002,4,6,2.7,-5.2,-1.2
352200375,WARSZAWA,2002,4,7,8.9,-2.0,3.6
352200375,WARSZAWA,2002,4,8,9.5,-1.8,4.3
352200375,WARSZAWA,2002,4,9,7.7,0.7,4.7
352200375,WARSZAWA,2002,4,10,10.1,3.4,7.1
352200375,WARSZAWA,2002,4,11,15.8,4.0,10.4
352200375,WARSZAWA,2002,4,12,16.6,4.4,11.1
352200375,WARSZAWA,2002,4,13,13.4,7.1,8.8
352200375,WARSZAWA,2002,4,14,16.8,7.4,11.4
352200375,WARSZAWA,2002,4,15,16.2,8.5,11.1
352200375,WARSZAWA,2002,4,16,11.4,4.6,8.9
352200375,WARSZAWA,2002,4,17,13.7,6.7,9.6
352200375,WARSZAWA,2002,4,18,16.4,1.5,9.8
352200375,WARSZAWA,2002,4,19,18.8,2.4,12.0
352200375,WARSZAWA,2002,4,20,21.9,8.8,14.5
352200375,WARSZAWA,2002,4,21,19.3,7.2,12.4
352200375,WARSZAWA,2002,4,22,17.0,9.1,12.9
352200375,WARSZAWA,2002,4,23,18.2,3.9,12.4
352200375,WARSZAWA,2002,4,24,15.3,9.7,12.1
352200375,WARSZAWA,2002,4,25,16.4,6.2,11.7
352200375,WARSZAWA,2002,4,26,17.4,7.5,12.6
352200375,WARSZAWA,2002,4,27,14.8,9.1,10.7
352200375,WARSZAWA,2002,4,28,14.1,2.3,9.4
352200375,WARSZAWA,2002,4,29,21.3,8.4,15.0
352200375,WARSZAWA,2002,4,30,16.1,8.8,10.2
