stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2015,1,1,2.7,-1.2,1.5
352200375,WARSZAWA,2015,1,2,6.6,1.0,3.8
352200375,WARSZAWA,2015,1,3,5.6,1.4,3.5
352200375,WARSZAWA,2015,1,4,3.6,0.7,1.9
352200375,WARSZAWA,2015,1,5,1.8,-1.8,0.0
352200375,WARSZAWA,2015,1,6,0.8,-9.8,-7.0
352200375,WARSZAWA,2015,1,7,-5.6,-12.5,-8.5
352200375,WARSZAWA,2015,1,8,1.5,-6.4,-1.4
352200375,WARSZAWA,2015,1,9,5.8,0.3,3.5
352200375,WARSZAWA,2015,1,10,11.1,3.7,5.8
352200375,WARSZAWA,2015,1,11,11.5,3.1,3.8
352200375,WARSZAWA,2015,1,12,4.8,2.7,4.0
352200375,WARSZAWA,2015,1,13,9.7,4.7,7.3
352200375,WARSZAWA,2015,1,14,10.0,5.3,6.7
352200375,WARSZAWA,2015,1,15,5.7,-0.2,2.2
352200375,WARSZAWA,2015,1,16,10.1,0.9,5.2
352200375,WARSZAWA,2015,1,17,8.2,1.0,3.9
352200375,WARSZAWA,2015,1,18,4.0,1.6,2.4
352200375,WARSZAWA,2015,1,19,2.1,-4.8,-1.2
352200375,WARSZAWA,2015,1,20,0.8,-0.4,0.3
352200375,WARSZAWA,2015,1,21,4.1,0.6,2.4
352200375,WARSZAWA,2015,1,22,3.3,0.6,1.7
352200375,WARSZAWA,2015,1,23,1.1,0.5,0.8
352200375,WARSZAWA,2015,1,24,0.7,-0.3,0.0
352200375,WARSZAWA,2015,1,25,0.3,-1.5,-0.8
352200375,WARSZAWA,2015,1,26,0.3,-2.0,-0.9
352200375,WARSZAWA,2015,1,27,0.7,-3.4,-0.7
352200375,WARSZAWA,2015,1,28,1.8,0.5,1.0
352200375,WARSZAWA,2015,1,29,2.1,-1.0,0.3
352200375,WARSZAWA,2015,1,30,3.7,-2.5,0.7
352200375,WARSZAWA,2015,1,31,2.8,-0.7,0.3
