stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2005,12,1,1.7,-0.4,1.1
352200375,WARSZAWA,2005,12,2,0.6,-2.4,-0.8
352200375,WARSZAWA,2005,12,3,-0.1,-2.7,-0.7
352200375,WARSZAWA,2005,12,4,1.4,-0.4,0.5
352200375,WARSZAWA,2005,12,5,4.4,0.2,2.4
352200375,WARSZAWA,2005,12,6,3.4,2.0,2.8
352200375,WARSZAWA,2005,12,7,3.9,0.1,2.3
352200375,WARSZAWA,2005,12,8,1.0,-0.3,0.2
352200375,WARSZAWA,2005,12,9,-0.1,-2.5,-2.2
352200375,WARSZAWA,2005,12,10,0.4,-6.4,-1.5
352200375,WARSZAWA,2005,12,11,0.9,-0.9,0.1
352200375,WARSZAWA,2005,12,12,4.5,0.8,3.4
352200375,WARSZAWA,2005,12,13,4.6,0.8,1.6
352200375,WARSZAWA,2005,12,14,4.2,0.5,2.7
352200375,WARSZAWA,2005,12,15,4.5,2.9,3.6
352200375,WARSZAWA,2005,12,16,4.1,0.0,1.9
352200375,WARSZAWA,2005,12,17,0.2,-1.0,-0.6
352200375,WARSZAWA,2005,12,18,-0.6,-4.4,-2.5
352200375,WARSZAWA,2005,12,19,-2.3,-5.6,-3.9
352200375,WARSZAWA,2005,12,20,-2.2,-6.7,-4.0
352200375,WARSZAWA,2005,12,21,-2.5,-6.6,-4.5
352200375,WARSZAWA,2005,12,22,0.2,-4.6,-1.6
352200375,WARSZAWA,2005,12,23,1.4,0.1,0.9
352200375,WARSZAWA,2005,12,24,5.3,0.8,3.1
352200375,WARSZAWA,2005,12,25,5.4,0.7,1.9
352200375,WARSZAWA,2005,12,26,1.2,-0.6,0.0
352200375,WARSZAWA,2005,12,27,0.0,-3.8,-1.8
352200375,WARSZAWA,2005,12,28,-1.8,-6.0,-4.3
352200375,WARSZAWA,2005,12,29,1.3,-5.4,-1.9
352200375,WARSZAWA,2005,12,30,-1.1,-9.6,-4.2
352200375,WARSZAWA,2005,12,31,-0.4,-5.2,-3.6
