stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2004,8,1,25.2,13.2,20.3
352200375,WARSZAWA,2004,8,2,22.1,15.1,16.4
352200375,WARSZAWA,2004,8,3,19.4,14.4,16.7
352200375,WARSZAWA,2004,8,4,26.4,13.0,20.6
352200375,WARSZAWA,2004,8,5,26.0,15.4,20.6
352200375,WARSZAWA,2004,8,6,26.1,14.8,20.2
352200375,WARSZAWA,2004,8,7,27.1,17.2,21.8
352200375,WARSZAWA,2004,8,8,27.1,15.6,21.6
352200375,WARSZAWA,2004,8,9,27.7,18.0,22.7
352200375,WARSZAWA,2004,8,10,27.9,16.5,21.4
352200375,WARSZAWA,2004,8,11,25.6,15.2,20.0
352200375,WARSZAWA,2004,8,12,27.7,13.3,21.0
352200375,WARSZAWA,2004,8,13,23.3,14.6,17.9
352200375,WARSZAWA,2004,8,14,18.9,14.5,15.9
352200375,WARSZAWA,2004,8,15,22.9,8.1,15.7
352200375,WARSZAWA,2004,8,16,26.1,9.4,18.8
352200375,WARSZAWA,2004,8,17,28.0,14.1,21.3
352200375,WARSZAWA,2004,8,18,29.4,15.4,22.7
352200375,WARSZAWA,2004,8,19,32.2,14.8,24.2
352200375,WARSZAWA,2004,8,20,29.8,18.0,22.5
352200375,WARSZAWA,2004,8,21,22.6,15.1,17.9
352200375,WARSZAWA,2004,8,22,20.2,15.2,16.2
352200375,WARSZAWA,2004,8,23,21.5,8.4,14.5
352200375,WARSZAWA,2004,8,24,23.1,8.6,17.3
352200375,WARSZAWA,2004,8,25,23.0,15.5,18.2
352200375,WARSZAWA,2004,8,26,22.5,13.0,17.2
352200375,WARSZAWA,2004,8,27,22.2,12.3,16.5
352200375,WARSZAWA,2004,8,28,19.6,12.9,15.8
352200375,WARSZAWA,2004,8,29,27.5,10.3,18.5
352200375,WARSZAWA,2004,8,30,27.7,13.2,20.7
352200375,WARSZAWA,2004,8,31,21.6,13.7,14.9
