stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2021,11,1,13.4,4.1,8.1
352200375,WARSZAWA,2021,11,2,9.8,1.4,5.6
352200375,WARSZAWA,2021,11,3,12.1,5.7,8.3
352200375,WARSZAWA,2021,11,4,13.8,7.0,10.1
352200375,WARSZAWA,2021,11,5,12.7,7.7,8.4
352200375,WARSZAWA,2021,11,6,10.8,6.8,8.7
352200375,WARSZAWA,2021,11,7,9.5,2.6,6.7
352200375,WARSZAWA,2021,11,8,8.4,6.9,7.3
352200375,WARSZAWA,2021,11,9,7.5,0.4,1.9
352200375,WARSZAWA,2021,11,10,10.5,-1.4,3.4
352200375,WARSZAWA,2021,11,11,8.8,-1.8,3.7
352200375,WARSZAWA,2021,11,12,8.0,2.9,6.1
352200375,WARSZAWA,2021,11,13,8.1,4.2,5.7
352200375,WARSZAWA,2021,11,14,4.6,2.4,4.0
352200375,WARSZAWA,2021,11,15,5.2,4.0,4.6
352200375,WARSZAWA,2021,11,16,6.3,2.3,4.4
352200375,WARSZAWA,2021,11,17,5.6,-0.2,2.6
352200375,WARSZAWA,2021,11,18,7.8,3.7,6.8
352200375,WARSZAWA,2021,11,19,11.4,7.3,9.7
352200375,WARSZAWA,2021,11,20,11.7,9.5,10.6
352200375,WARSZAWA,2021,11,21,10.2,7.4,8.4
352200375,WARSZAWA,2021,11,22,7.6,2.8,4.4
352200375,WARSZAWA,2021,11,23,3.8,0.5,2.4
352200375,WARSZAWA,2021,11,24,5.9,2.8,5.1
352200375,WARSZAWA,2021,11,25,5.7,1.0,3.7
352200375,WARSZAWA,2021,11,26,3.9,0.4,2.6
352200375,WARSZAWA,2021,11,27,2.0,0.1,0.9
352200375,WARSZAWA,2021,11,28,4.6,-0.8,1.9
352200375,WARSZAWA,2021,11,29,3.6,0.6,1.5
352200375,WARSZAWA,2021,11,30,2.0,0.0,1.2
