stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2021,8,1,23.8,14.8,18.7
352200375,WARSZAWA,2021,8,2,21.6,14.8,17.9
352200375,WARSZAWA,2021,8,3,23.5,13.4,18.5
352200375,WARSZAWA,2021,8,4,19.9,14.4,16.3
352200375,WARSZAWA,2021,8,5,18.1,12.1,15.8
352200375,WARSZAWA,2021,8,6,16.6,13.3,14.4
352200375,WARSZAWA,2021,8,7,25.0,13.3,18.9
352200375,WARSZAWA,2021,8,8,24.1,16.6,19.4
352200375,WARSZAWA,2021,8,9,24.8,15.4,20.1
352200375,WARSZAWA,2021,8,10,25.6,12.6,18.1
352200375,WARSZAWA,2021,8,11,22.8,14.6,18.1
352200375,WARSZAWA,2021,8,12,23.8,12.4,18.3
352200375,WARSZAWA,2021,8,13,25.9,11.7,20.0
352200375,WARSZAWA,2021,8,14,28.7,15.4,22.2
352200375,WARSZAWA,2021,8,15,28.0,13.5,21.7
352200375,WARSZAWA,2021,8,16,29.3,16.7,21.5
352200375,WARSZAWA,2021,8,17,20.4,14.6,16.3
352200375,WARSZAWA,2021,8,18,20.3,12.5,16.1
352200375,WARSZAWA,2021,8,19,21.6,13.5,18.0
352200375,WARSZAWA,2021,8,20,23.9,13.1,18.3
352200375,WARSZAWA,2021,8,21,21.8,14.1,16.8
352200375,WARSZAWA,2021,8,22,22.2,10.1,17.0
352200375,WARSZAWA,2021,8,23,19.2,15.8,16.7
352200375,WARSZAWA,2021,8,24,16.0,13.0,14.2
352200375,WARSZAWA,2021,8,25,16.1,7.3,12.2
352200375,WARSZAWA,2021,8,26,17.4,11.8,13.4
352200375,WARSZAWA,2021,8,27,18.7,11.6,14.9
352200375,WARSZAWA,2021,8,28,18.6,12.2,14.8
352200375,WARSZAWA,2021,8,29,19.3,8.3,14.2
352200375,WARSZAWA,2021,8,30,17.3,10.2,14.4
352200375,WARSZAWA,2021,8,31,19.9,13.5,15.8
