stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2022,9,1,21.0,9.3,14.9
352200375,WARSZAWA,2022,9,2,20.9,9.2,15.2
352200375,WARSZAWA,2022,9,3,22.3,7.9,15.9
352200375,WARSZAWA,2022,9,4,22.8,9.0,16.3
352200375,WARSZAWA,2022,9,5,20.9,8.7,15.6
352200375,WARSZAWA,2022,9,6,20.3,8.4,14.3
352200375,WARSZAWA,2022,9,7,20.9,4.6,13.7
352200375,WARSZAWA,2022,9,8,22.7,8.1,16.5
352200375,WARSZAWA,2022,9,9,18.5,11.1,12.8
352200375,WARSZAWA,2022,9,10,13.6,11.6,12.6
352200375,WARSZAWA,2022,9,11,16.5,10.6,12.4
352200375,WARSZAWA,2022,9,12,15.0,9.6,11.8
352200375,WARSZAWA,2022,9,13,18.3,4.3,13.3
352200375,WARSZAWA,2022,9,14,19.9,13.3,16.2
352200375,WARSZAWA,2022,9,15,19.7,12.8,15.5
352200375,WARSZAWA,2022,9,16,18.1,11.1,13.5
352200375,WARSZAWA,2022,9,17,13.9,7.7,11.0
352200375,WARSZAWA,2022,9,18,13.1,9.0,10.7
352200375,WARSZAWA,2022,9,19,11.5,6.7,8.8
352200375,WARSZAWA,2022,9,20,15.6,8.4,10.6
352200375,WARSZAWA,2022,9,21,15.7,8.9,11.4
352200375,WARSZAWA,2022,9,22,15.4,7.9,10.5
352200375,WARSZAWA,2022,9,23,16.1,5.7,10.3
352200375,WARSZAWA,2022,9,24,15.8,2.9,9.6
352200375,WARSZAWA,2022,9,25,17.7,5.2,11.2
352200375,WARSZAWA,2022,9,26,18.9,5.6,11.5
352200375,WARSZAWA,2022,9,27,15.0,10.3,11.9
352200375,WARSZAWA,2022,9,28,14.8,9.7,11.2
352200375,WARSZAWA,2022,9,29,11.7,6.3,8.2
352200375,WARSZAWA,2022,9,30,12.9,3.0,8.7
