stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2022,3,1,5.1,-6.2,-0.2
352200375,WARSZAWA,2022,3,2,5.8,-6.6,0.2
352200375,WARSZAWA,2022,3,3,5.1,-5.9,-0.1
352200375,WARSZAWA,2022,3,4,4.0,0.0,1.6
352200375,WARSZAWA,2022,3,5,1.8,-0.5,0.4
352200375,WARSZAWA,2022,3,6,2.2,-1.7,-0.1
352200375,WARSZAWA,2022,3,7,5.6,-2.2,1.1
352200375,WARSZAWA,2022,3,8,5.3,-3.4,0.7
352200375,WARSZAWA,2022,3,9,7.2,1.9,3.4
352200375,WARSZAWA,2022,3,10,2.5,-5.1,-1.8
352200375,WARSZAWA,2022,3,11,3.5,-7.2,-1.9
352200375,WARSZAWA,2022,3,12,7.2,-8.4,-0.6
352200375,WARSZAWA,2022,3,13,10.0,-4.8,2.1
352200375,WARSZAWA,2022,3,14,10.7,-4.1,3.2
352200375,WARSZAWA,2022,3,15,10.7,-2.8,4.9
352200375,WARSZAWA,2022,3,16,13.6,3.3,7.5
352200375,WARSZAWA,2022,3,17,10.0,-0.5,4.2
352200375,WARSZAWA,2022,3,18,7.8,-3.4,2.2
352200375,WARSZAWA,2022,3,19,9.5,-5.5,2.7
352200375,WARSZAWA,2022,3,20,11.1,-1.8,4.5
352200375,WARSZAWA,2022,3,21,14.4,-3.3,6.0
352200375,WARSZAWA,2022,3,22,17.2,-2.9,7.2
352200375,WARSZAWA,2022,3,23,19.3,-3.0,9.4
352200375,WARSZAWA,2022,3,24,13.9,0.5,7.4
352200375,WARSZAWA,2022,3,25,16.0,0.5,9.1
352200375,WARSZAWA,2022,3,26,12.6,6.7,8.4
352200375,WARSZAWA,2022,3,27,9.4,-1.7,4.1
352200375,WARSZAWA,2022,3,28,18.4,2.1,11.6
352200375,WARSZAWA,2022,3,29,14.7,4.2,6.1
352200375,WARSZAWA,2022,3,30,10.0,-0.9,4.9
352200375,WARSZAWA,2022,3,31,6.9,-0.5,3.0
