stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2024,3,1,11.7,7.5,9.1
352200375,WARSZAWA,2024,3,2,10.2,4.9,7.2
352200375,WARSZAWA,2024,3,3,13.1,6.2,8.4
352200375,WARSZAWA,2024,3,4,8.7,3.7,5.2
352200375,WARSZAWA,2024,3,5,5.5,2.4,4.2
352200375,WARSZAWA,2024,3,6,6.4,3.9,5.0
352200375,WARSZAWA,2024,3,7,6.6,-1.9,2.5
352200375,WARSZAWA,2024,3,8,9.2,-4.1,2.4
352200375,WARSZAWA,2024,3,9,10.8,-3.7,3.5
352200375,WARSZAWA,2024,3,10,12.5,-0.2,6.7
352200375,WARSZAWA,2024,3,11,10.0,3.2,4.8
352200375,WARSZAWA,2024,3,12,7.3,5.4,6.0
352200375,WARSZAWA,2024,3,13,6.1,4.0,4.6
352200375,WARSZAWA,2024,3,14,10.6,3.5,5.9
352200375,WARSZAWA,2024,3,15,10.0,1.3,5.8
352200375,WARSZAWA,2024,3,16,15.6,3.3,8.8
352200375,WARSZAWA,2024,3,17,10.8,1.1,3.9
352200375,WARSZAWA,2024,3,18,3.0,-0.5,1.1
352200375,WARSZAWA,2024,3,19,7.6,-1.7,3.2
352200375,WARSZAWA,2024,3,20,8.9,-2.1,3.5
352200375,WARSZAWA,2024,3,21,12.5,-0.3,6.9
352200375,WARSZAWA,2024,3,22,10.3,6.9,8.8
352200375,WARSZAWA,2024,3,23,16.6,8.6,10.5
352200375,WARSZAWA,2024,3,24,10.8,2.4,4.7
352200375,WARSZAWA,2024,3,25,10.8,1.7,6.3
352200375,WARSZAWA,2024,3,26,12.4,-2.1,5.9
352200375,WARSZAWA,2024,3,27,17.6,5.5,11.4
352200375,WARSZAWA,2024,3,28,18.2,9.2,11.8
352200375,WARSZAWA,2024,3,29,17.5,7.6,12.4
352200375,WARSZAWA,2024,3,30,24.4,8.0,16.4
352200375,WARSZAWA,2024,3,31,25.3,11.6,18.6
