stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2025,10,1,12.7,7.4,9.1
352200375,WARSZAWA,2025,10,2,12.7,2.0,6.8
352200375,WARSZAWA,2025,10,3,11.0,-1.2,6.2
352200375,WARSZAWA,2025,10,4,13.0,6.4,9.0
352200375,WARSZAWA,2025,10,5,14.2,8.0,10.2
352200375,WARSZAWA,2025,10,6,12.3,6.7,9.9
352200375,WARSZAWA,2025,10,7,15.0,9.3,10.5
352200375,WARSZAWA,2025,10,8,15.1,1.6,8.5
352200375,WARSZAWA,2025,10,9,14.5,8.7,11.2
352200375,WARSZAWA,2025,10,10,14.4,10.1,11.4
352200375,WARSZAWA,2025,10,11,13.7,8.3,11.6
352200375,WARSZAWA,2025,10,12,12.2,10.6,10.6
352200375,WARSZAWA,2025,10,13,13.0,2.5,7.4
352200375,WARSZAWA,2025,10,14,12.1,6.3,8.3
352200375,WARSZAWA,2025,10,15,11.3,3.5,6.8
352200375,WARSZAWA,2025,10,16,12.7,6.9,9.4
352200375,WARSZAWA,2025,10,17,13.0,10.0,10.8
352200375,WARSZAWA,2025,10,18,10.9,4.2,6.1
352200375,WARSZAWA,2025,10,19,10.6,2.8,5.8
352200375,WARSZAWA,2025,10,20,9.6,-0.6,4.1
352200375,WARSZAWA,2025,10,21,12.1,0.1,6.1
352200375,WARSZAWA,2025,10,22,17.0,4.0,9.5
352200375,WARSZAWA,2025,10,23,18.9,9.6,13.2
352200375,WARSZAWA,2025,10,24,14.1,9.2,10.9
352200375,WARSZAWA,2025,10,25,12.2,5.5,8.8
352200375,WARSZAWA,2025,10,26,12.8,6.2,8.5
352200375,WARSZAWA,2025,10,27,9.0,5.4,7.3
352200375,WARSZAWA,2025,10,28,8.9,6.1,7.6
352200375,WARSZAWA,2025,10,29,13.3,6.6,9.5
352200375,WARSZAWA,2025,10,30,15.0,4.6,8.8
352200375,WARSZAWA,2025,10,31,12.0,6.7,8.1
