stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2025,3,1,3.9,0.5,2.4
352200375,WARSZAWA,2025,3,2,2.6,-0.2,1.6
352200375,WARSZAWA,2025,3,3,7.9,2.1,5.0
352200375,WARSZAWA,2025,3,4,11.2,3.3,7.0
352200375,WARSZAWA,2025,3,5,15.3,4.1,9.7
352200375,WARSZAWA,2025,3,6,19.4,4.6,11.4
352200375,WARSZAWA,2025,3,7,16.9,-0.9,7.8
352200375,WARSZAWA,2025,3,8,19.1,-0.6,10.3
352200375,WARSZAWA,2025,3,9,18.0,3.3,10.9
352200375,WARSZAWA,2025,3,10,21.1,3.9,12.6
352200375,WARSZAWA,2025,3,11,16.1,8.6,11.3
352200375,WARSZAWA,2025,3,12,16.4,2.2,10.4
352200375,WARSZAWA,2025,3,13,12.8,7.3,8.7
352200375,WARSZAWA,2025,3,14,8.6,0.6,3.6
352200375,WARSZAWA,2025,3,15,7.3,-0.4,3.1
352200375,WARSZAWA,2025,3,16,8.1,-5.0,2.8
352200375,WARSZAWA,2025,3,17,5.2,-1.7,0.7
352200375,WARSZAWA,2025,3,18,8.1,-4.5,1.6
352200375,WARSZAWA,2025,3,19,10.4,-1.4,4.2
352200375,WARSZAWA,2025,3,20,14.2,-4.1,5.2
352200375,WARSZAWA,2025,3,21,16.0,-2.2,8.0
352200375,WARSZAWA,2025,3,22,15.6,2.5,8.9
352200375,WARSZAWA,2025,3,23,14.4,4.9,8.4
352200375,WARSZAWA,2025,3,24,7.6,5.4,6.0
352200375,WARSZAWA,2025,3,25,13.4,-2.3,5.7
352200375,WARSZAWA,2025,3,26,14.5,-0.6,7.8
352200375,WARSZAWA,2025,3,27,10.3,6.7,6.9
352200375,WARSZAWA,2025,3,28,14.9,-2.1,7.2
352200375,WARSZAWA,2025,3,29,17.4,4.1,11.0
352200375,WARSZAWA,2025,3,30,16.8,2.5,9.8
352200375,WARSZAWA,2025,3,31,13.8,5.3,8.6
